,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.,Hybrid,Hybrid Obl.
2,82.75108122776693,,81.73142780748664,81.73142780748663,78.85144142614601,81.73142780748664,78.85144142614601,81.73142780748664,78.85144142614601
3,82.75108122776693,,80.12297769197768,81.73142780748663,78.85144142614601,80.12297769197768,78.8556658259773,80.1229776919777,78.85144142614602
4,82.75108122776693,,80.1229776919777,81.73142780748663,78.85144142614601,80.12297769197767,78.8556658259773,79.95860416666667,78.85144142614601
5,82.75108122776693,,78.8556658259773,79.96979781420764,78.85144142614601,79.95860416666667,78.85566582597731,79.95860416666666,78.85144142614601
6,82.75108122776693,,78.8556658259773,79.14429043329042,78.851441426146,79.46959083191848,78.8556658259773,79.95860416666666,78.85144142614601
7,82.75108122776693,,78.8556658259773,79.14429043329042,78.851441426146,79.237006006006,78.8556658259773,79.95860416666667,78.85144142614601
8,82.75108122776693,,78.8556658259773,79.14429043329042,78.851441426146,79.237006006006,78.8556658259773,79.95860416666666,78.85144142614601
