,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette
,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers
,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,7.8844071569920455,1.0405168637757336,0.6346073662265462,1.2118829385850274,0.34834258441985305,,,7.079143642089614,1.0,0.6346073662265462,1.2083665703837734,0.36883002057620384,6,5.316886726893676,7.983205858416716,1.0,0.6346073662265462,1.2083665703837734,0.3091483895271189,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,6,5.051285615010424,2.855654008846124,1.0,0.5000694927032662,1.4207538393829833,0.5346252921104808,,,2.790472963059298,1.0,0.5000694927032662,1.4207538393829833,0.5389830961160732,6,5.316886726893676,3.4353641229251384,1.0,0.5000694927032662,1.4207538393829833,0.49761106387792275
1,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,7.8844071569920455,1.0405168637757336,0.6346073662265462,1.2118829385850274,0.34834258441985305,,,7.079143642089614,1.0,0.6346073662265462,1.2083665703837734,0.36883002057620384,6,5.316886726893676,7.983205858416716,1.0,0.6346073662265462,1.2083665703837734,0.3091483895271189,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,6,5.044336344683808,3.1267947047471307,1.0,0.5501042390548992,1.470615914516356,0.5134195228181626,,,3.032709196214684,1.0,0.5501042390548992,1.470615914516356,0.5201243139898267,6,5.316886726893676,3.7915649593906604,1.0,0.5501042390548992,1.470615914516356,0.47188173292735935
2,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,7.8844071569920455,1.0405168637757336,0.6346073662265462,1.2118829385850274,0.34834258441985305,,,7.079143642089614,1.0,0.6346073662265462,1.2083665703837734,0.36883002057620384,6,5.316886726893676,7.983205858416716,1.0,0.6346073662265462,1.2083665703837734,0.3091483895271189,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,6,5.038082001389854,3.520604671478428,1.0,0.6,1.5223081650079728,0.4828004624914875,,,3.330593910063793,1.0,0.6,1.5223081650079728,0.49627266351151866,6,5.316886726893676,4.1976501366189725,1.0,0.6,1.5223081650079728,0.442314114375263
3,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,8.009451553657819,1.0608120521771083,0.7564975677553857,1.2202647200750782,0.32431711592308643,,,6.9012163614225885,1.0,0.7564975677553857,1.2370221364084955,0.35892836491926977,6,5.316886726893676,8.111459923101307,1.0,0.7564975677553857,1.2370221364084955,0.30794804692501715,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,6,5.053231410701876,3.889750538541441,1.0,0.650034746351633,1.5753100906058868,0.45233049607394543,,,3.6297717406605288,1.0,0.650034746351633,1.5753100906058868,0.4702774208509928,6,5.316886726893676,4.569419372276853,1.0,0.650034746351633,1.5753100906058868,0.4123567316490608
4,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,8.009451553657819,1.0608120521771083,0.7564975677553857,1.2202647200750782,0.32431711592308643,,,6.9012163614225885,1.0,0.7564975677553857,1.2370221364084955,0.35892836491926977,6,5.316886726893676,8.111459923101307,1.0,0.7564975677553857,1.2370221364084955,0.30794804692501715,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,7,5.59638637943016,4.587225039078973,1.0,0.7000694927032661,1.6293667602420896,0.4102472068581822,,,3.9471669546779298,1.0,0.7000694927032661,1.6293667602420896,0.4427411622968281,6,5.316886726893676,4.98324814399804,1.0,0.7000694927032661,1.6293667602420896,0.37872614586891123
5,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,8.009451553657819,1.0608120521771083,0.7564975677553857,1.2202647200750782,0.32431711592308643,,,6.9012163614225885,1.0,0.7564975677553857,1.2370221364084955,0.35892836491926977,6,5.316886726893676,8.111459923101307,1.0,0.7564975677553857,1.2370221364084955,0.30794804692501715,4,3.9822463768115943,6.089281817550258,1.0032715376226826,0.7646977067407922,1.4535643316911304,0.3377034093021546,,,6.036534582356805,1.0,0.7646977067407922,1.4547633420562547,0.34170536823836056,6,5.316886726893676,7.112576981255343,1.0,0.7646977067407922,1.4547633420562547,0.3126136520936971,6,5.41064435742257,5.444337133841526,1.0005344735435595,0.7801250868658791,1.4670025531892426,0.34816224224135695,,,5.401875217111173,1.0,0.7801250868658791,1.4674742825838598,0.34898983151861346,6,5.316886726893676,6.400741058516621,1.0,0.7801250868658791,1.4674742825838598,0.3151215556065452,6,5.05566286215979,5.513709219708107,1.0010546669010372,0.7906879777623349,1.4831285142678787,0.3450572925291102,,,5.502698953499848,1.0,0.7906879777623349,1.4828756701029826,0.34651634389508407,6,5.316886726893676,6.5163412497219255,1.0,0.7906879777623349,1.4828756701029826,0.3123986902146394,7,5.596664350243224,5.31415039286406,1.0,0.7501042390548992,1.6815912946440539,0.3690565793486184,,,4.419041415483272,1.0,0.7501042390548992,1.6815912946440539,0.41156409014067796,6,5.316886726893676,5.532819492215093,1.0,0.7501042390548992,1.6815912946440539,0.3461207158736581
6,,,7.2516713330413305,1.0,1.0,,0.27831445588751197,6,5.316886726893676,8.73185465787021,1.0,1.0,,0.21551527631247513,2,2.0,7.8747589274341605,1.0696431649715565,0.8062543432939542,1.338374097390604,0.2890578720844485,,,6.736246726490862,1.0,0.8062543432939542,1.397370757647154,0.3308132043136846,6,5.316886726893676,8.024792821640487,1.0,0.8062543432939542,1.397370757647154,0.28124491747112035,4,4.0,5.696752414156958,1.0032974661575842,0.8008339124391939,1.4594887473615998,0.3243247351557793,,,5.60087853031143,1.0,0.8008339124391939,1.4614400549134898,0.3287650882215109,6,5.316886726893676,6.641006058791033,1.0,0.8008339124391939,1.4614400549134898,0.3002889268365042,6,5.177946127946128,5.779426245352412,1.0029054862416682,0.8132036136205698,1.4849816094260282,0.33447413606882015,,,5.7189782210596585,1.0,0.8132036136205698,1.4869501264499774,0.3369007187621314,6,5.316886726893676,6.80127809345258,1.0,0.8132036136205698,1.4869501264499774,0.30290393351813466,6,5.07291846233408,5.545341005484725,1.001215699895797,0.8002779708130646,1.483639264124605,0.3412144857103765,,,5.5273487428527615,1.0,0.8002779708130646,1.4839172965308485,0.3427075273108022,6,5.316886726893676,6.529641945175114,1.0,0.8002779708130646,1.4839172965308485,0.3094050019216487,7,5.633217512161223,5.788504219646429,1.0,0.8001389854065323,1.7335507566994188,0.33240340450296496,,,4.851622891175307,1.0,0.8001389854065323,1.7335507566994188,0.3826823653424611,6,5.316886726893676,6.023032222395483,1.0,0.8001389854065323,1.7335507566994188,0.3160866341534865
