,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
4,,,126.00737572105623,105.92964695395997,94.36486403827794,102.3452538747706,98.75153815092217
5,,,112.55416010199173,99.71770966417574,94.71890675477688,93.54461993855428,92.47285440386186
6,,116.17511469381827,103.88795851829246,96.8375159550906,93.44301786620994,91.60708779128744,90.44218947522502
7,,116.17511469381827,96.4549901553141,96.8375159550906,93.44301786620994,91.33093170313907,90.38282797477558
8,,116.17511469381827,93.06989382761114,96.8375159550906,93.44301786620994,91.27021705854982,90.35545690870585
9,109.39025414262694,116.17511469381827,92.77488335764605,96.8375159550906,93.44301786620994,91.27021705854982,90.35545690870585
10,109.39025414262694,116.17511469381827,91.55028131516796,96.8375159550906,93.44301786620994,91.27021705854982,90.35545690870585
