,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.,Hybrid,Hybrid Obl.
3,,,119.95611759399335,102.94377508606682,99.62131148143114,123.49925514119292,102.00805621190234,123.49925514119292,103.76617318169033
4,,,112.10076601323436,102.94377508606682,97.62000161308141,112.74040162786432,93.30415855289499,112.74040162786432,93.38491093249166
5,100.8187330069213,106.96995185011676,94.21670550229858,101.04577557850554,97.0374669150601,96.05560063263681,92.37258392978798,96.05560063263681,92.37267951998405
6,100.8187330069213,106.96995185011676,92.81254912817941,99.37065834708045,97.74066082443142,92.9722578605703,92.1801927241015,94.50268765691902,92.13466458915639
7,100.8187330069213,106.96995185011676,92.72444412276351,97.8365436205957,97.63697497797975,92.32595018854015,91.98441039588285,93.24915682267347,91.98415086476592
8,100.8187330069213,106.96995185011676,92.72444412276351,97.8365436205957,97.63697497797975,92.17812929208355,91.90297175790542,92.412391299721,91.88510263536163
