,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
4,,,148.7819554806769,93.99108404262017,82.12682896613676,94.15772774308967,92.71057297798104
5,,,120.63518818267441,85.23075371868882,78.7257131553934,84.7585828249956,82.56680443320666
6,,,104.38871395874583,82.52824583269711,77.95504233681265,80.30264268423501,76.67163627010427
7,,,96.89018973302241,82.21164809411512,77.95504233681265,80.02736119017929,76.28745841664583
8,,107.16759141194692,86.25211977738866,82.21164809411512,77.95504233681265,80.02736119017929,76.28745841664583
9,,107.16759141194692,81.31155749019419,82.21164809411512,77.95504233681265,80.02736119017929,76.28745841664583
10,,107.16759141194692,78.59798133935803,82.21164809411512,77.95504233681265,80.02736119017929,76.28745841664583
