,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
3,,145.3489769798892,140.7314486860775,137.65294619994526,140.04907622331527,133.26153164411653,135.6051032627222
4,134.65564403496103,145.3489769798892,132.9340079216219,137.1983801845629,129.91136780339758,129.8599212691791,127.32108704518376
5,134.65564403496103,145.3489769798892,129.3243940870817,131.4954192767706,129.22588172505405,128.12884903927804,127.20586476257162
6,134.65564403496103,145.3489769798892,127.17891285579626,131.4954192767706,129.37084218903757,127.62728192611608,127.17891285579626
7,134.65564403496103,145.3489769798892,127.17891285579626,131.4954192767706,129.37084218903757,127.32491739708394,127.17891285579626
8,134.65564403496103,145.3489769798892,127.17891285579626,131.4954192767706,129.37084218903757,127.21335070446048,127.17891285579626
9,134.65564403496103,145.3489769798892,127.17891285579626,131.4954192767706,129.37084218903757,127.17891285579626,127.17891285579626
10,134.65564403496103,145.3489769798892,127.17891285579626,131.4954192767706,129.37084218903757,127.17891285579626,127.17891285579626
