,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
4,,,119.85646830969205,120.24129115164985,112.82139516708556,112.92083198263451,113.11892688261295
5,,,117.25970477634402,113.97361984448416,110.91540291254574,109.85284606982049,108.7992358608928
6,124.08826279666906,134.50119848904592,111.06122221526653,113.8024193970078,110.59030747459045,109.29401835924833,108.65384520867943
7,124.08826279666906,134.50119848904592,109.19937041634041,113.8024193970078,110.59030747459045,109.01438746289395,108.56782287303946
8,124.08826279666906,134.50119848904592,108.56782287303946,113.8024193970078,110.59030747459045,108.69459884799653,108.56782287303946
9,124.08826279666906,134.50119848904592,108.56782287303946,113.8024193970078,110.59030747459045,108.56782287303946,108.56782287303946
10,124.08826279666906,134.50119848904592,108.56782287303946,113.8024193970078,110.59030747459045,108.56782287303946,108.56782287303946
