,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.,Hybrid,Hybrid Obl.
3,100.8187330069213,165.50707520304468,119.95611759399335,102.94377508606682,99.62131148143114,123.49925514119292,102.00805621190234,123.49925514119292,103.76617318169033
4,100.8187330069213,165.50707520304468,112.10076601323436,102.94377508606682,97.62000161308141,112.74040162786432,93.30415855289499,112.74040162786432,93.38491093249166
5,,,94.21670550229858,101.04577557850554,97.0374669150601,96.05560063263681,92.37258392978798,96.05560063263681,92.37267951998405
6,,,92.5886189420825,99.08762056661605,95.26818358069904,92.9722578605703,92.1801927241015,94.50268765691902,92.13466458915639
7,,,91.91413295901789,97.21395532534059,95.16449773424736,92.32595018854015,91.98441039588285,93.24915682267347,91.98415086476592
8,,,91.89185010150574,97.21395532534059,95.16449773424736,92.13356550160681,91.90297175790542,92.412391299721,91.88510263536163
