,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,ExKMC,Shallow-Tree,CBA,DSCluster-Assoc,DSCluster
0,0.028781612312699167,0.03166316360431216,0.03529052817140145,0.026849277917146926,0.03305031727589597,0.01429079274795592,0.008978675645342313
1,0.021035324428774833,0.025238999254186725,0.031188555156281782,0.02825615295952268,0.02342427257335358,0.011716978880801813,0.01679110668657707
2,0.01176350939046715,0.026578073089700997,0.02540850227134043,0.031290256966574004,0.022732089868588386,0.01500193573364305,0.022774327122153208
3,0.025425452573055802,0.019781002101837412,0.02544240287477117,0.022967658824327074,0.03854055098063315,0.0197520184544406,0.015843078083741986
4,0.03588378873143942,0.03834158248016815,0.03439216218048681,0.03659570140348498,0.02735588994434007,0.01429079274795592,0.019294339877217837
5,0.02666282459827785,0.03295138653468032,0.04363007661536376,0.03315479015526476,0.0258230888794687,0.02007346842042896,0.019288371021362036
6,0.031239406061427895,0.03130720726828937,0.031290256966574004,0.02383212421181097,0.024616789282390743,0.009779525207783805,0.020471464019851116
7,0.024747440504440978,0.031205505457997152,0.0387144891179063,0.02795104752864601,0.02983103585513224,0.013352501157379206,0.01843015214384509
8,0.02384907451352634,0.02793409722693064,0.02596786222794766,0.016628245982778494,0.024449071664063855,0.01634959068373112,0.01863453815261044
9,0.01566207878500237,0.026222116753678214,0.025594955590209505,0.02476439080615635,0.019782393669634024,0.010236447520184544,0.022797411647585863
10,0.03079869821682826,0.02608651433995525,0.030985151535697336,0.016560444775917012,0.025888415067519543,0.01871328736272666,0.01831757093081135
11,0.01939114516238389,0.018594480981761474,0.026222116753678214,0.034697267611363485,0.02334036459673132,0.01838235294117647,0.020812251231194765
12,0.02883246321784528,0.020713268696182792,0.019492846972676114,0.022984609126042443,0.019279054659104875,0.010799781018265068,0.0176512600755025
13,0.025340701064478947,0.03918909756593667,0.04478269713200895,0.037222862566953695,0.023350289670764447,0.011918492887351018,0.01562966650074664
14,0.026222116753678214,0.03174791511288901,0.03786697403213777,0.030324089768797885,0.029975124378109452,0.017933286225969153,0.017761525401593314
15,0.0371042104549461,0.03368024950844125,0.03222252356091938,0.0186961827920537,0.02942631058358061,0.013574332171893147,0.01629224853268569
16,0.018221574344023325,0.027764594209776935,0.028069699640653603,0.02122177774764391,0.024162780839338704,0.01016260162601626,0.01538843385455448
17,0.026950979727439147,0.029646077700183064,0.026900128822293038,0.030663095803105295,0.0233195440819675,0.010285168834267987,0.02373193772423554
18,0.031985219336904194,0.0305444436910977,0.034493863990779035,0.03571428571428571,0.015342336111818877,0.01009150991357397,0.013783132530120482
19,0.025883110719370803,0.017340158654824057,0.023323615160349854,0.025001695030171536,0.02042205582028591,0.009485094850948509,0.018869187019069922
20,0.032917485931249574,0.030578344294528444,0.024899993219879315,0.024866092616448572,0.033872553400661365,0.017372871031407618,0.01022060311677798
21,0.03017153705335955,0.03325649196555699,0.034256559766763846,0.03403620584446403,0.027438864743153376,0.01320772359624106,0.017728875538722738
22,0.03454471489592515,0.02956132619160621,0.02929012136416028,0.020136958437860192,0.02974289155364717,0.018099109562524196,0.01224237851925517
23,0.017272357447962575,0.023408366668926706,0.03271408231066513,0.03022238795850566,0.029442075337597726,0.0140317384560315,0.01732365145228216
24,0.02723913485660045,0.023221913350057632,0.034239609465048476,0.042121499762695774,0.019104457135017405,0.010670731707317074,0.015882733054450225
25,0.02505254593531765,0.03122245575971252,0.03362939860329514,0.02827310326123805,0.025623570892461294,0.014405732641462813,0.02060206347133342
26,0.023255813953488372,0.03337514407756458,0.034426062783917556,0.025917011322801546,0.028870154125429825,0.0185739824940215,0.011805977197598327
27,0.03113770425113567,0.03786697403213777,0.03708726015323073,0.0375618686012611,0.03130774697938877,0.015195509097948123,0.016161416674895495
28,0.02378127330666486,0.028815512916129906,0.0340531561461794,0.023967726625533935,0.01782171264024722,0.010909265667051134,0.022779116465863454
29,0.031951318733473455,0.035205776662824595,0.03088344972540511,0.025544104685063393,0.0320615244148684,0.013984011454480373,0.016698976294935892
30,0.025900061021086176,0.026120414943385992,0.023137161841480777,0.017628313783985355,0.027624699731524656,0.00863813962246387,0.014760398598782438
31,0.01488236490609533,0.01878093430063055,0.015543426672994779,0.028408705674961014,0.02482437302078404,0.010258034648278552,0.01328203412512546
32,0.01913689063665333,0.026781476710285444,0.0354939317919859,0.02537460166790969,0.02635506470247397,0.016919222049874717,0.016062121050952026
33,0.030256288561936403,0.02098447352362872,0.021713336497389654,0.03334124347413384,0.022974413646055437,0.0156412157153447,0.024323098847000908
34,0.03252762899179605,0.03181571631975049,0.03530747847311682,0.025544104685063393,0.02557048066030102,0.012939921791681479,0.019263419093639808
35,0.03052749338938233,0.03683300562750017,0.0368160553257848,0.027391687572038782,0.03638087545871157,0.009823822770217778,0.01757404034271065
36,0.02793409722693064,0.020747169299613535,0.029137568648721947,0.031714014509458266,0.022935539613551867,0.006180646700871018,0.01715613074498092
37,0.020560715980744458,0.022442199471150587,0.024018577530680048,0.02503559563360228,0.02896707644482125,0.019830569144493496,0.014896439138863382
38,0.03496847243880941,0.03995186114312835,0.03300223743982643,0.02418808054783375,0.02951526651716405,0.015997156061144685,0.016642570281124498
39,0.03022238795850566,0.03395145433588718,0.03323954166384162,0.01713675503423961,0.04096360156620371,0.01611565351344946,0.01892630262335012
40,0.03184961692318123,0.02506949623703302,0.025594955590209505,0.023306664858634484,0.025852878464818763,0.012641218334743442,0.021891654860689468
41,0.035205776662824595,0.03708726015323073,0.036799105024069426,0.03413790765475625,0.023632895294616364,0.01110192216124101,0.023285379725660756
42,0.02223879585056614,0.030951250932266593,0.033748050715302735,0.02923927045901417,0.02654584221748401,0.01311020100739067,0.018346421590480437
43,0.029425723777883245,0.022204895247135398,0.027256085158315818,0.026171265848532105,0.0254535704709983,0.013180812502942146,0.01679491468718635
44,0.033832802223879584,0.03996881144484372,0.04291816394331819,0.02478134110787172,0.03353057199211045,0.017978126209833526,0.016062121050952026
45,0.016407892060478678,0.024628788392433387,0.024272832056410603,0.024611838090718013,0.02736904574889599,0.015752032520325202,0.022250291488534784
46,0.027425588175469525,0.03347684588785681,0.04152823920265781,0.015424774560987186,0.019694079412180304,0.012354830738818878,0.021005475360876057
47,0.04196894704725744,0.04088412773747373,0.030578344294528444,0.03807037765272222,0.017604430778083473,0.011286958655379709,0.01695617529880478
48,0.020103057834429453,0.03415485795647163,0.03056139399281307,0.029391823174452505,0.03348374975857286,0.01842960033893518,0.010490454024151656
49,0.03947725269509797,0.02856125839039935,0.03878229032476778,0.03496847243880941,0.022690120824449184,0.011218186310847542,0.01430209809080483
50,0.030324089768797885,0.04244355549528782,0.04518950437317784,0.033103939250118654,0.027401912592724998,0.012715871198924998,0.020575426082781796
51,0.020831920808190386,0.03454471489592515,0.03390060343074107,0.025628856193640248,0.021788885837224208,0.012694622450720013,0.013647642679900745
52,0.023103261238050038,0.02666282459827785,0.02923927045901417,0.030374940673943997,0.018098212736422002,0.016418088533587876,0.018340306834030682
53,0.028052749338938233,0.03223947386263475,0.024018577530680048,0.032137772052342535,0.023510614015065052,0.009953785993601137,0.020677325777507926
54,0.024238931452979864,0.027222184554885075,0.0279001966234999,0.021018374127059463,0.0287130613883507,0.01518646674356017,0.01550862156922763
55,0.028222252356091937,0.040934978642619836,0.033324293172418466,0.03049359278595159,0.023505228349271608,0.011735385210994967,0.018619246861924687
56,0.022662553393450403,0.033527696793002916,0.033086988948403284,0.0289341650281375,0.025256948788989184,0.012219318621757647,0.016096385542168676
57,0.027154383348023593,0.024493185978710422,0.03012068614821344,0.03242592718150383,0.02778227329125533,0.011275648470770422,0.0197162700371943
58,0.018628381585192217,0.029968133432775105,0.03407010644789477,0.03347684588785681,0.029495380241648897,0.006791469313084229,0.016226981846676244
59,0.040918028340904466,0.03086649942368974,0.034239609465048476,0.026103464641670623,0.02652960293909849,0.012962647108988572,0.01150239492680294
60,0.017272357447962575,0.03730761407553054,0.031273306664858634,0.03212082175062716,0.01865912621528687,0.00863697705802969,0.02367871485943775
61,0.026611973693131737,0.02471353990101024,0.02291680791918096,0.0208827717133365,0.02866450697048011,0.018670703575547867,0.01981501596392482
62,0.030612244897959183,0.04256220760729541,0.04173164282324225,0.02764594209776934,0.028532298561972154,0.013620525815647768,0.01477897370066818
63,0.035358329378262936,0.035426130585124414,0.043901281442809685,0.02376432300494949,0.02052678431167199,0.00796070460704607,0.011050273768043803
