,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,ExKMC,Shallow-Tree,CBA,DSCluster-Assoc,DSCluster
0,0.028781612312699167,0.03166316360431216,0.03529052817140145,0.026849277917146926,0.039511153298528716,0.040223065970574276,0.09792189300969557
1,0.021035324428774833,0.025238999254186725,0.031188555156281782,0.02825615295952268,0.026239067055393587,0.040951928944335206,0.09841345175944131
2,0.01176350939046715,0.026578073089700997,0.02540850227134043,0.031290256966574004,0.029340972269306393,0.04802020475964472,0.08661604176554343
3,0.025425452573055802,0.019781002101837412,0.02544240287477117,0.022967658824327074,0.04151128890094244,0.049935588853481594,0.10629534205708861
4,0.03588378873143942,0.03834158248016815,0.03439216218048681,0.03659570140348498,0.03144280968201234,0.041121431961488916,0.10104074852532376
5,0.02666282459827785,0.03295138653468032,0.04363007661536376,0.03315479015526476,0.03210387144891179,0.04868126652654417,0.09592175740728184
6,0.031239406061427895,0.03130720726828937,0.031290256966574004,0.02383212421181097,0.02976472981219066,0.049664384026035666,0.0945657332700522
7,0.024747440504440978,0.031205505457997152,0.0387144891179063,0.02795104752864601,0.03803647704929148,0.04957963251745881,0.10936334666757068
8,0.02384907451352634,0.02793409722693064,0.02596786222794766,0.016628245982778494,0.026815377313716183,0.03964675571225168,0.09034510814292494
9,0.01566207878500237,0.026222116753678214,0.025594955590209505,0.02476439080615635,0.02581530951250932,0.04196894704725744,0.10048138856871652
10,0.03079869821682826,0.02608651433995525,0.030985151535697336,0.016560444775917012,0.03300223743982643,0.0425113567021493,0.09807444572513391
11,0.01939114516238389,0.018594480981761474,0.026222116753678214,0.034697267611363485,0.02379822360838023,0.04742694419960675,0.10443080886839785
12,0.02883246321784528,0.020713268696182792,0.019492846972676114,0.022984609126042443,0.024611838090718013,0.04861346531968269,0.10422740524781342
13,0.025340701064478947,0.03918909756593667,0.04478269713200895,0.037222862566953695,0.029679978303613803,0.04263000881415689,0.09751508576852667
14,0.026222116753678214,0.03174791511288901,0.03786697403213777,0.030324089768797885,0.0359515899383009,0.051105159671842156,0.0939385721065835
15,0.0371042104549461,0.03368024950844125,0.03222252356091938,0.0186961827920537,0.03478201911994033,0.044596243813139876,0.10178656180080005
16,0.018221574344023325,0.027764594209776935,0.028069699640653603,0.02122177774764391,0.029696928605329177,0.046020069157230996,0.11332971726896739
