,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score,max-rule-length,Weighted-Avg-Length,coverage-mistake-score,silhouette-score
,DBSCAN,DBSCAN,DBSCAN,DBSCAN,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,IDS,IDS,IDS,IDS,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Association-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules,DSCluster-Pointwise-Rules
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7,,,870,0.45155591673702294,4,2.653,798.0,0.3770015782942064,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.452991452991453,777.0,0.48104714960557127,4,2.653,798.0,0.3770015782942064,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.430379746835443,778.0,0.4818572378388327,4,2.653,798.0,0.3770015782942064,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.433628318584071,779.0,0.47964006432463496,4,2.653,798.0,0.3770015782942064,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.43109987357775,772.0,0.4846511883975668,4,2.653,798.0,0.3770015782942064,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.4451450189155106,771.0,0.48644721342046154,4,2.653,798.0,0.3770015782942064,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.4464944649446494,776.0,0.4814328313473335,4,2.653,798.0,0.3770015782942064,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.449382716049383,796.0,0.47182510214131707,4,2.653,798.0,0.3770015782942064,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.4478527607361964,791.0,0.4714567107530569,4,2.653,798.0,0.3770015782942064,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.4481074481074483,772.0,0.4844696652065078,4,2.653,798.0,0.3770015782942064,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.56353591160221,708.0,0.46937332860485564,4,3.4245880861850444,775.0,0.4804268964954813
8,,,870,0.45155591673702294,4,2.781,856.0,0.4079177755933909,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.482080924855491,821.0,0.46637331516071906,4,2.781,856.0,0.4079177755933909,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4863013698630136,810.0,0.47007400834915986,4,2.781,856.0,0.4079177755933909,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.492063492063492,811.0,0.4680954970225782,4,2.781,856.0,0.4079177755933909,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4680851063829787,819.0,0.4669194164639311,4,2.781,856.0,0.4079177755933909,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4792899408284024,816.0,0.4697836617425041,4,2.781,856.0,0.4079177755933909,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4803695150115472,822.0,0.46351534065829963,4,2.781,856.0,0.4079177755933909,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4734356552538372,816.0,0.4635244123955701,4,2.781,856.0,0.4079177755933909,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4742990654205608,825.0,0.4589319747491689,4,2.781,856.0,0.4079177755933909,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.4756380510440836,814.0,0.4691291253660697,4,2.781,856.0,0.4079177755933909,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.519083969465649,750.0,0.45197484059909243,4,3.47514450867052,809.0,0.4682812528753545
9,,,870,0.45155591673702294,4,2.922,898.0,0.42756976148212605,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.498320268756999,829.0,0.4623809823508838,4,2.922,898.0,0.42756976148212605,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.53125,825.0,0.463328892641271,4,2.922,898.0,0.42756976148212605,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.504972375690608,827.0,0.4660244591517727,4,2.922,898.0,0.42756976148212605,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.4827586206896552,836.0,0.46472433756898524,4,2.922,898.0,0.42756976148212605,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.4853801169590644,826.0,0.466177414672102,4,2.922,898.0,0.42756976148212605,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.4938132733408325,838.0,0.4615304648379403,4,2.922,898.0,0.42756976148212605,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.503893214682981,833.0,0.4596395243182796,4,2.922,898.0,0.42756976148212605,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.512987012987013,832.0,0.4570165633761289,4,2.922,898.0,0.42756976148212605,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.5032967032967033,823.0,0.4667279188465829,4,2.922,898.0,0.42756976148212605,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.6597938144329896,760.0,0.45954813520968046,4,3.5,826.0,0.46416807624827017
10,,,870,0.45155591673702294,5,3.038,924.0,0.42195463337612993,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.52187833511206,844.0,0.46062574778585746,5,3.038,924.0,0.42195463337612993,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.536082474226804,835.0,0.459850992260624,5,3.038,924.0,0.42195463337612993,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.51357220412595,837.0,0.46085624091559835,5,3.038,924.0,0.42195463337612993,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.5033112582781456,843.0,0.46052814864649166,5,3.038,924.0,0.42195463337612993,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.4982896237172176,834.0,0.4605895028926583,5,3.038,924.0,0.42195463337612993,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.5207667731629395,843.0,0.4599859056575564,5,3.038,924.0,0.42195463337612993,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.514161220043573,841.0,0.45532652566367876,5,3.038,924.0,0.42195463337612993,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.560117302052786,837.0,0.45559754543965214,5,3.038,924.0,0.42195463337612993,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.523709167544784,832.0,0.4642840346171654,5,3.038,924.0,0.42195463337612993,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.6785260482846254,771.0,0.46012167071314025,4,3.5083056478405314,836.0,0.4589722473217031
11,,,870,0.45155591673702294,5,3.154,938.0,0.42315341886589053,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5318704284221525,850.0,0.4588944561815463,5,3.154,938.0,0.42315341886589053,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5468277945619335,844.0,0.45552416316588434,5,3.154,938.0,0.42315341886589053,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5343035343035343,847.0,0.4556309163441946,5,3.154,938.0,0.42315341886589053,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.53125,847.0,0.45790668646676463,5,3.154,938.0,0.42315341886589053,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.505061867266592,841.0,0.4587767219893725,5,3.154,938.0,0.42315341886589053,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5253164556962027,848.0,0.45666956245993057,5,3.154,938.0,0.42315341886589053,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5240128068303096,845.0,0.45275999649736876,5,3.154,938.0,0.42315341886589053,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.566473988439306,842.0,0.45232494677630086,5,3.154,938.0,0.42315341886589053,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.542046605876393,840.0,0.46033329637262654,5,3.154,938.0,0.42315341886589053,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.695106649937265,781.0,0.45953190947615696,4,3.5296610169491527,846.0,0.453708167980388
12,,,870,0.45155591673702294,5,3.276,948.0,0.4301203842449504,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.533333333333333,853.0,0.45739106104934474,5,3.276,948.0,0.4301203842449504,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5544554455445545,850.0,0.4536597105707636,5,3.276,948.0,0.4301203842449504,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5599214145383105,851.0,0.4530638391323976,5,3.276,948.0,0.4301203842449504,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.541284403669725,850.0,0.4568098099250958,5,3.276,948.0,0.4301203842449504,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.4817275747508307,845.0,0.45988991276112584,5,3.276,948.0,0.4301203842449504,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5508982035928143,852.0,0.45408712030219517,5,3.276,948.0,0.4301203842449504,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.4073339940535186,849.0,0.45244545228700833,5,3.276,948.0,0.4301203842449504,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5422177009155646,848.0,0.458298542691803,5,3.276,948.0,0.4301203842449504,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5354573484069887,846.0,0.4592681427248785,5,3.276,948.0,0.4301203842449504,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.52,850.0,0.45483325608287234
13,,,870,0.45155591673702294,5,3.324,944.0,0.42730505953470677,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.575355450236967,856.0,0.45559585107195594,5,3.324,944.0,0.42730505953470677,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5702005730659025,854.0,0.4511137450828493,5,3.324,944.0,0.42730505953470677,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5789473684210527,854.0,0.45159279459727786,5,3.324,944.0,0.42730505953470677,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.56268221574344,853.0,0.4553171705757441,5,3.324,944.0,0.42730505953470677,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.511482254697286,849.0,0.45856822727382834,5,3.324,944.0,0.42730505953470677,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.594959495949595,855.0,0.4523242164950138,5,3.324,944.0,0.42730505953470677,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.440074906367041,852.0,0.44983744987807245,5,3.324,944.0,0.42730505953470677,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5548961424332344,852.0,0.4557008270340099,5,3.324,944.0,0.42730505953470677,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5787511649580614,851.0,0.4569288571846483,5,3.324,944.0,0.42730505953470677,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5313463514902366,854.0,0.452284124138834
14,,,870,0.45155591673702294,5,3.353,942.0,0.42510581899444055,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.577756833176249,859.0,0.45375971530265485,5,3.353,942.0,0.42510581899444055,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5817843866171004,857.0,0.44967820983280327,5,3.353,942.0,0.42510581899444055,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5828677839851024,857.0,0.44979514173005747,5,3.353,942.0,0.42510581899444055,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.575070821529745,856.0,0.4540983479777709,5,3.353,942.0,0.42510581899444055,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5135135135135136,852.0,0.4576947703199691,5,3.353,942.0,0.42510581899444055,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.6028243601059136,858.0,0.45308030336905886,5,3.353,942.0,0.42510581899444055,6,3.675057208237986,750.0,0.36224174538082665,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.4421641791044775,855.0,0.44838596726597996,5,3.353,942.0,0.42510581899444055,6,3.6765714285714286,754.0,0.3638720117956734,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.5609756097560976,855.0,0.45423667686140096,5,3.353,942.0,0.42510581899444055,6,3.6739130434782608,748.0,0.36108510280950473,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.588342440801457,855.0,0.45434382976618454,5,3.353,942.0,0.42510581899444055,6,3.6754285714285713,752.0,0.3627078654924803,,,,,,,,,4,2.7160493827160495,790.0,0.4579094929420382,4,3.533265097236438,857.0,0.4508208497746994
