,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance
,Agglomerative,Agglomerative,Agglomerative,Agglomerative,Agglomerative,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,CBA,CBA,CBA,CBA,CBA,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_9,DSCluster_9,DSCluster_9,DSCluster_9,DSCluster_9
20,,,1000,0.13075750817025086,0.0,6,4.188,975.0,0.2262324964521963,0.0014994994994994995,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,,,,,,4,2.709342560553633,822.0,0.45901056122724115,0.05910710710710711,4,3.292220113851992,997.0,0.19038413988254527,0.00024624624624624625,4,3.0914043583535107,998.0,0.14679442049119393,0.0,4,3.37951450562463,995.0,0.17543408095754517,0.00025425425425425424,4,3.3007159904534604,997.0,0.22857126172752126,0.0,4,3.149092970521542,992.0,0.1538482240107329,0.0004984984984984984,4,3.2663438256658597,995.0,0.2651364327421679,0.00024624624624624625,4,3.1782999308915,997.0,0.2028982520278521,0.0,4,3.2488860598345,997.0,0.20063202492826102,0.0,4,3.147594278283485,998.0,0.16607986262269245,0.0,4,3.385211687537269,996.0,0.15526094331047935,0.00024624624624624625
21,,,1000,0.13075750817025086,0.0,6,4.198,980.0,0.21903454511780063,0.0012472472472472474,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,,,,,,4,2.7108294930875574,823.0,0.4590259520023846,0.058874874874874875,4,3.2914032869785084,998.0,0.18715706629068515,0.00024624624624624625,4,3.090139140955838,999.0,0.13297702588465804,0.0,4,3.378698224852071,996.0,0.17476163775388576,0.00024624624624624625,4,3.2999403697078113,998.0,0.20703320309107853,0.0,4,3.148441926345609,993.0,0.1516033453408599,0.0004984984984984984,4,3.264812575574365,996.0,0.26413176701646,0.0,4,3.1781767955801103,998.0,0.18901079607247534,0.0,4,3.2480916030534353,998.0,0.14679442049119393,0.0,4,3.1481481481481484,999.0,0.14455884981150052,0.0,4,3.3843861740166865,997.0,0.1539931176885291,0.0
22,,,1000,0.13075750817025086,0.0,6,4.205,985.0,0.18427683443040163,0.0009969969969969969,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,,,,,,4,2.712313003452244,824.0,0.45887816155871836,0.05862462462462462,4,3.290587492103601,999.0,0.13231285510463572,0.00024624624624624625,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3790656416321703,997.0,0.16753488918517379,0.00024624624624624625,4,3.300357568533969,999.0,0.18554526334216573,0.0,4,3.1477916194790487,994.0,0.14441799343603318,0.0004984984984984984,4,3.2652567975830817,997.0,0.22101295166100277,0.0,4,3.1773636991028296,999.0,0.18554526334216573,0.0,4,3.2472981563890655,999.0,0.13297702588465804,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.384157236450268,998.0,0.1401546648737729,0.0
23,,,1000,0.13075750817025086,0.0,6,4.209,990.0,0.17105322657523223,0.0007487487487487488,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,,,,,,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3782505910165486,998.0,0.1660127276744803,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2657004830917873,998.0,0.19941533153332838,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.3833333333333333,999.0,0.13297702588465804,0.0
24,,,1000,0.13075750817025086,0.0,6,4.212,995.0,0.15068255752051474,0.0004964964964964965,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.377436503248671,999.0,0.1521760955232164,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2649366324683164,999.0,0.14455884981150052,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
25,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
26,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
27,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
28,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
29,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
30,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
31,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
32,,,1000,0.13075750817025086,0.0,7,4.214,1000.0,0.13075750817025086,0.0,8,5.3951332560834295,635.0,0.3701657390550912,0.04965765765765766,4.0,2.779527559055118,814.0,0.4710134286284525,0.07157357357357358,4,2.7226027397260273,826.0,0.4555405824991835,0.05685485485485486,4,3.2910353535353534,1000.0,0.13075750817025086,0.0,4,3.089480048367594,1000.0,0.13075750817025086,0.0,4,3.3766233766233764,1000.0,0.13075750817025086,0.0,4,3.3007742703990472,1000.0,0.13075750817025086,0.0,4,3.1471420486700623,995.0,0.130616792651159,0.0004984984984984984,4,3.2641737032569362,1000.0,0.13075750817025086,0.0,4,3.176551724137931,1000.0,0.13075750817025086,0.0,4,3.246505717916137,1000.0,0.13075750817025086,0.0,4,3.1467532467532466,1000.0,0.13075750817025086,0.0,4,3.383700178465199,1000.0,0.13075750817025086,0.0
