,k-means,IMM,RandomIMM,ExKMC,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
3,49.01535511616751,51.28777963477932,51.55603366719153,51.28777963477932,51.001077266961076,55.31614934364827,49.899179332243264,55.31614934364827,53.690852392568445
4,49.01535511616751,51.28777963477932,51.55603366719153,50.500816649136155,51.001077266961076,49.28293213510645,49.899179332243264,49.28293213510645,49.03412753033432
5,49.01535511616751,51.28777963477932,51.55603366719153,49.73891793325024,50.370890101180294,49.28293213510645,49.899179332243264,49.162245099843275,48.994585135858344
6,49.01535511616751,51.28777963477932,51.55603366719153,49.39234262234622,50.28660351139084,49.28293213510645,49.899179332243264,49.03795442086164,49.01535511616751
7,49.01535511616751,51.28777963477932,51.55603366719153,49.195890944211186,49.52158804043435,49.28293213510645,49.703528406311655,49.03795442086164,49.01535511616751
8,49.01535511616751,51.28777963477932,51.55603366719153,49.14349620516674,49.08166892945759,49.28293213510645,49.703528406311655,49.05362513499725,49.01535511616751
9,49.01535511616751,51.28777963477932,51.55603366719153,49.10056722219397,49.05162882260855,49.28293213510645,49.703528406311655,49.00970338560995,49.01535511616751
10,49.01535511616751,51.28777963477932,51.55603366719153,49.07223913617122,49.04299945084131,49.28293213510645,49.703528406311655,49.00970338560995,49.01535511616751
11,49.01535511616751,51.28777963477932,51.55603366719153,49.05906754299827,49.01535511616751,49.28293213510645,49.703528406311655,49.01535511616751,49.01535511616751
12,49.01535511616751,51.28777963477932,51.55603366719153,49.05906754299827,49.01535511616751,49.28293213510645,49.703528406311655,49.01535511616751,49.01535511616751
13,49.01535511616751,51.28777963477932,51.55603366719153,49.05906754299827,49.01535511616751,49.28293213510645,49.761613969307085,49.01535511616751,49.01535511616751
14,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.28293213510645,49.761613969307085,49.01535511616751,49.01535511616751
15,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.28293213510645,49.761613969307085,49.01535511616751,49.01535511616751
16,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.28293213510645,49.761613969307085,49.01535511616751,49.01535511616751
17,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.339078303185204,49.761613969307085,49.01535511616751,49.01535511616751
18,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.761613969307085,49.01535511616751,49.01535511616751
19,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.761613969307085,49.01535511616751,49.01535511616751
20,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.761613969307085,49.01535511616751,49.01535511616751
21,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318522,49.761613969307085,49.01535511616751,49.01535511616751
22,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318522,49.761613969307085,49.01535511616751,49.01535511616751
23,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318522,49.761613969307085,49.01535511616751,49.01535511616751
24,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
25,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
26,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
27,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
28,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
29,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
30,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.35613851153674,49.01535511616751,49.01535511616751
31,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318521,49.356138511536734,49.01535511616751,49.01535511616751
32,49.01535511616751,51.28777963477932,51.55603366719153,49.01535511616751,49.01535511616751,49.33907830318522,49.356138511536734,49.01535511616751,49.01535511616751
