,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance,max-rule-length,weighted-avg-length,coverage-mistake-score,silhouette-score,clustering-distance
,KMeans,KMeans,KMeans,KMeans,KMeans,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Decision-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,Exp-Tree,ExKMC,ExKMC,ExKMC,ExKMC,ExKMC,Shallow-Tree,Shallow-Tree,Shallow-Tree,Shallow-Tree,Shallow-Tree,CBA,CBA,CBA,CBA,CBA,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster-Assoc,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_0,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_1,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_2,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_3,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_4,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_5,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_6,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_7,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_8,DSCluster_9,DSCluster_9,DSCluster_9,DSCluster_9,DSCluster_9
,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,,,344,0.2198581407012884,0.0,3,2.73546511627907,114.0,0.1682176454395007,0.10580378330734287,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,5,3.645348837209302,169.0,0.19900406841315346,0.07083531086853347,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,3,2.3858921161825726,241.0,0.30416286366412504,0.09826089904400298,3,1.8071065989847717,192.0,0.32573575574457403,0.12751711980473251,10,2.8555555555555556,180.0,0.33228674197793473,0.1359244694555563,7,2.9215686274509802,186.0,0.32534731281761065,0.12199132144552173,6,2.8720379146919433,199.0,0.28936168783343386,0.1107363211065157,4,2.378640776699029,188.0,0.3367839410625314,0.11829615567157095,4,2.536697247706422,196.0,0.32600921351750245,0.1142450335615974,3,1.9707317073170731,194.0,0.28279405200220903,0.11843175808529392,3,1.5795454545454546,176.0,0.3564088327782992,0.1385687165231541,7,2.743961352657005,189.0,0.2933505057240675,0.11768594480981762,6,2.5510204081632653,196.0,0.31870366313067655,0.12817818157163197
7,,,344,0.2198581407012884,0.0,4,3.116279069767442,169.0,0.17889303167702136,0.07141162112685606,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,5,3.8459302325581395,189.0,0.20342285591949671,0.06330937690690894,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,3,2.5033557046979866,258.0,0.28946768416896246,0.07514068750423758,4,2.1052631578947367,208.0,0.3058312487994753,0.11273645670892941,10,2.8823529411764706,192.0,0.3081054877858379,0.12333039528103601,7,2.9272727272727272,202.0,0.3050455876675686,0.11995728523967726,6,2.807017543859649,216.0,0.285438342078431,0.1084310800732253,4,2.4748858447488584,201.0,0.3241482458123466,0.11697403213777205,4,2.619047619047619,209.0,0.2775077556212437,0.1129229100277985,6,2.5,205.0,0.27619547619825796,0.10649874567767306,3,1.655813953488372,190.0,0.3289628143028632,0.1259237914434877,7,2.995708154506438,200.0,0.28723701023066284,0.10743101227201844,6,2.6271186440677967,210.0,0.31428223880812184,0.116194318258865
8,,,344,0.2198581407012884,0.0,5,3.436046511627907,219.0,0.19296098128924433,0.04725744118245305,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,5,4.011627906976744,194.0,0.2055400597215445,0.06176689945081022,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,3,2.4491017964071857,272.0,0.27923571653675794,0.06434334531154655,4,2.0926640926640925,219.0,0.2914995944383609,0.10565123059190454,10,3.1473214285714284,203.0,0.29858277711253745,0.11997423554139264,7,3.123456790123457,214.0,0.2972495697272848,0.11029561326191606,6,2.9163346613545817,230.0,0.28003970756917074,0.09242999525391551,4,2.5168067226890756,214.0,0.31247580626703986,0.1059563360227812,4,2.6666666666666665,220.0,0.2646170949752214,0.10154925757678486,6,2.5613382899628254,216.0,0.2695208427169386,0.09792189300969557,5,2.041860465116279,201.0,0.31860592652517533,0.12210997355752932,7,2.7481203007518795,206.0,0.2843986047427406,0.10209166723167673,6,2.6615384615384614,223.0,0.3032170640809802,0.10760051528917215
9,,,344,0.2198581407012884,0.0,5,3.5755813953488373,234.0,0.19477344748529704,0.04344362329649468,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,6,4.319767441860465,214.0,0.2047968844462952,0.05118991118041901,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,6,2.9242424242424243,281.0,0.2762113457337961,0.05771577734083667,4,2.0848056537102475,229.0,0.28681295341462354,0.09810834632856465,10,3.0643776824034337,212.0,0.31766149053517456,0.11646552308631093,7,3.3721804511278197,224.0,0.29555054581092804,0.1003796867584243,6,2.5546875,235.0,0.2879871108837857,0.09407417452030646,4,2.3831417624521074,225.0,0.29427395678460605,0.09887110990575632,4,2.6117216117216118,229.0,0.30224758270983915,0.09895586141433317,6,2.5224913494809686,226.0,0.254602472255704,0.09156552986643163,6,2.331896551724138,209.0,0.31268002313091375,0.11526205166451962,7,2.793233082706767,212.0,0.2883732129842685,0.10183741270594616,6,2.6209386281588447,232.0,0.297957449057592,0.10088819580988542
10,,,344,0.2198581407012884,0.0,5,3.7063953488372094,249.0,0.2035069378835465,0.038867041833344634,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,6,4.502906976744186,229.0,0.20673850592070706,0.043969082649671164,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,6,2.9293785310734464,290.0,0.26825727464443905,0.05283409044680995,4,2.1777777777777776,237.0,0.2813650066026656,0.08909078581598752,10,3.0040485829959516,220.0,0.31302655368970717,0.11314326395009831,7,3.2762237762237763,233.0,0.28973488025453853,0.09366736727913758,6,2.6194029850746268,241.0,0.2814403924043898,0.08914163672113364,5,2.708053691275168,235.0,0.2887295849161409,0.08500576310258323,4,2.579861111111111,237.0,0.29609255267419515,0.09305715641738423,6,2.476510067114094,234.0,0.28653111019532174,0.08892128279883382,6,2.4393305439330546,216.0,0.30492266457670164,0.1083802291680792,7,2.725085910652921,220.0,0.2854411711148606,0.09593870770899722,6,2.6341463414634148,238.0,0.30033534070104956,0.09798969421655705
11,,,344,0.2198581407012884,0.0,5,3.7674418604651163,264.0,0.2079024507585877,0.03307003864668791,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,6,4.625,234.0,0.20929587614411094,0.042545257305580036,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,6,3.1301020408163267,298.0,0.2577585196823652,0.04707098786358397,4,2.1728395061728394,244.0,0.28968053802277766,0.08600583090379009,10,2.946564885496183,228.0,0.30755268132310415,0.10724455895314937,7,3.3566666666666665,241.0,0.28848933247281255,0.09102312021153977,6,2.5684931506849313,247.0,0.2755045512876402,0.08390399349108414,5,2.775244299674267,243.0,0.2840563221137767,0.08276832327615431,4,2.5251572327044025,244.0,0.2864700653018765,0.08712455081700454,6,2.590062111801242,241.0,0.2871948654393703,0.08025967862227948,6,2.4904942965779466,223.0,0.2994788666354869,0.10327818835175266,7,2.7550335570469797,227.0,0.28555812000600916,0.09404027391687572,6,2.5833333333333335,244.0,0.29088107624186565,0.09305715641738423
12,,,344,0.2198581407012884,0.0,5,3.88953488372093,274.0,0.20853287090549988,0.02961217709675232,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,6,4.744186046511628,249.0,0.21114688504286624,0.039087395755644454,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,6,3.233734939759036,306.0,0.2512464637520674,0.035612583903993494,4,2.1564245810055866,250.0,0.2857945739876948,0.07853074784731168,10,2.953795379537954,236.0,0.29869012294983704,0.09576920469184351,7,3.34185303514377,248.0,0.2822041593640737,0.08793816529934233,6,2.6721311475409837,252.0,0.27726265114766446,0.07847989694216558,5,2.794642857142857,249.0,0.2810420727905288,0.07803918909756594,4,2.4926253687315634,250.0,0.2860426585857457,0.08442945284426062,6,2.608308605341246,247.0,0.2827385601128776,0.07563224625398332,7,2.7028985507246377,230.0,0.29014526789740797,0.10078649399959319,7,2.764516129032258,234.0,0.28011340457835815,0.09142992745270866,6,2.647798742138365,250.0,0.28158117943379085,0.08690419689470473
13,,,344,0.2198581407012884,0.0,6,3.933139534883721,284.0,0.20853339130838078,0.02635771916740118,5,3.576051779935275,169.0,0.19597409458565831,0.07097091328225642,6,4.906976744186046,264.0,0.21312341817303712,0.034256559766763846,4,3.011627906976744,119.0,0.1777981977416272,0.08878568038511085,,,,,,8,3.545045045045045,311.0,0.24572855407523458,0.0311207539494203,6,2.2911051212938007,256.0,0.27992196517892115,0.07593735168485999,10,2.8947368421052633,244.0,0.2914583314853886,0.08946369245372568,7,3.3661538461538463,254.0,0.2759321721995269,0.08117499491490948,6,2.657051282051282,257.0,0.27098341360563455,0.07686961827920537,5,2.8157894736842106,255.0,0.2745241361693431,0.0756491965556987,4,2.4798850574712645,256.0,0.28977779848811075,0.08193775849210116,6,2.624633431085044,251.0,0.27669994607353066,0.07390331547901553,11,2.879432624113475,236.0,0.2823503249112077,0.0981930978371415,7,2.7247706422018347,240.0,0.2734169957879756,0.08649738965353583,6,2.6186186186186187,255.0,0.2782762264607231,0.08470065767170655
