,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette,max-rule-length,weighted-average-rule-length,normalized-clustering-cost,overlap,coverage,distance-ratio,silhouette
,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers
,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,Forest-Depth-2,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,Forest-Depth-4,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,Forest-Depth-6,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,Forest-Depth-IMM,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,IMM-outliers,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,KMeans,IMM,IMM,IMM,IMM,IMM,IMM,IMM
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,2.0,43.555055450263325,1.120244376562066,0.5144285714285715,1.0212206737283234,0.07345654716818065,,,39.62873146103077,1.0,0.5144285714285715,1.0179571900736288,0.07341180387386428,9,6.718571428571429,44.48474599292281,1.0,0.5144285714285715,1.0179571900736288,0.02118866065146624,4,4.0,35.46950531219904,1.0381296966323406,0.5132857142857142,1.0713830715151245,0.09956758584568115,,,34.66251195973537,1.0,0.5132857142857142,1.0724566643256437,0.11074045888636463,9,6.718571428571429,40.66152754262241,1.0,0.5132857142857142,1.0724566643256437,0.03542297138810392,6,5.8572234762979685,33.50721451004794,1.008824366638201,0.5018571428571429,1.08575034734899,0.12249305843994696,,,33.351633905961066,1.0,0.5018571428571429,1.0860527420522228,0.12530627332877708,9,6.718571428571429,40.62894387216438,1.0,0.5018571428571429,1.0860527420522228,0.03488676728378163,9,7.455137277101613,33.48160819242489,1.0054069436539557,0.502,1.0865562708369294,0.12326608903120365,,,33.400740538712846,1.0,0.502,1.0864112353922253,0.12538927152995377,9,6.718571428571429,40.524234649778215,1.0,0.502,1.0864112353922253,0.03137644608258296,8,5.735142857142857,37.30800052261715,1.0,0.5,1.1219337356341157,0.07235534532089687,,,31.715119331047063,1.0,0.5,1.1219337356341157,0.15062275876054057,9,6.718571428571429,39.94155977996248,1.0,0.5,1.1219337356341157,0.03693912463117216
1,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.8880564125165271,43.705377135532494,1.1262561195568153,0.5544285714285714,1.0196139014986987,0.0711042341865476,,,39.72610957950396,1.0,0.5544285714285714,1.0146576836290293,0.06932616694539115,9,6.718571428571429,44.31792950139311,1.0,0.5544285714285714,1.0146576836290293,0.01904779165321809,4,4.0,35.88564306595445,1.0558414822439526,0.5551428571428572,1.0730775515208597,0.08970415936711311,,,35.02548591257389,1.0,0.5551428571428572,1.0753726401128756,0.10576476026123491,9,6.718571428571429,41.90938961284548,1.0,0.5551428571428572,1.0753726401128756,0.028030044180988454,6,5.41952380952381,35.05883929308634,1.0367810417180943,0.5787142857142857,1.0876774508351033,0.09902722461260587,,,34.614296421027966,1.0,0.5787142857142857,1.088821936998631,0.10729239964977869,9,6.718571428571429,41.26650356659016,1.0,0.5787142857142857,1.088821936998631,0.025576679870433886,9,6.217948717948718,34.31636462111097,1.020261605539882,0.557,1.0896868909026973,0.10795581177223439,,,34.03756386939006,1.0,0.557,1.0906988111757898,0.11396378891797361,9,6.718571428571429,40.53695376248585,1.0,0.557,1.0906988111757898,0.03433166614928491,8,5.735142857142857,38.657704580649366,1.0,0.5501428571428572,1.1292119952172792,0.059417067176852724,,,32.87803608371343,1.0,0.5501428571428572,1.1292119952172792,0.13600238693789538,9,6.718571428571429,40.9647153926442,1.0,0.5501428571428572,1.1292119952172792,0.02853159867060266
2,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.9308843537414966,45.48337281968506,1.2727879057358826,0.6425714285714286,1.0048605371656423,0.03825083026511988,,,40.250107466873644,1.0,0.6425714285714286,1.0005327921975693,0.05910480943896752,9,6.718571428571429,44.54803017535847,1.0,0.6425714285714286,1.0005327921975693,0.012819218326520547,4,3.9267542059909726,36.63916132131715,1.0780800707808007,0.6458571428571429,1.0847273189549025,0.07729624554376417,,,35.606002393123035,1.0,0.6458571428571429,1.0886034733702792,0.09367043116026647,9,6.718571428571429,41.93578681461825,1.0,0.6458571428571429,1.0886034733702792,0.02527569924887682,6,5.145750770585645,35.60352638263707,1.052363299351251,0.6165714285714285,1.0871200631999163,0.08810029692090586,,,34.98843677406556,1.0,0.6165714285714285,1.089599314419475,0.0992662070733987,9,6.718571428571429,41.47211364620838,1.0,0.6165714285714285,1.089599314419475,0.023240576032884666,9,5.648981419297067,35.68057668575765,1.0354659248956886,0.6162857142857143,1.0883614901514658,0.09033830385638936,,,35.12960724079772,1.0,0.6162857142857143,1.090903714963577,0.10125770776099118,9,6.718571428571429,41.50623040310243,1.0,0.6162857142857143,1.090903714963577,0.026598008115313303,8,5.793714285714286,39.50616321070077,1.0,0.6,1.1363806152028066,0.05218713897192699,,,33.83901807336653,1.0,0.6,1.1363806152028066,0.12318425482295857,9,6.718571428571429,41.72235019068319,1.0,0.6,1.1363806152028066,0.020756312103986835
3,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.9280045351473922,45.08469316722168,1.262227074235808,0.6542857142857142,1.015490488660257,0.04143620307233661,,,39.68902780386044,1.0,0.6542857142857142,1.0124748806144677,0.062261057667676985,9,6.718571428571429,44.37480733397819,1.0,0.6542857142857142,1.0124748806144677,0.012281935730788021,4,3.9278350515463916,36.77972241118913,1.082020997375328,0.6531428571428571,1.0856168193012228,0.07593773762994305,,,35.72120763384359,1.0,0.6531428571428571,1.0897509957609308,0.0927611669140465,9,6.718571428571429,42.01951090454771,1.0,0.6531428571428571,1.0897509957609308,0.022976731118801552,6,4.828783621035728,36.330528401902356,1.069557750107342,0.6654285714285715,1.0859803358347986,0.07647993080372548,,,35.58661788090738,1.0,0.6654285714285715,1.0903557362518432,0.09141860613162259,9,6.718571428571429,41.72522216846776,1.0,0.6654285714285715,1.0903557362518432,0.020607181770175776,9,5.243862182793481,36.43499191507379,1.0615418309242226,0.6522857142857142,1.0881290045478926,0.07984692023231332,,,35.639225066046585,1.0,0.6522857142857142,1.0921738746983256,0.0952660265583488,9,6.718571428571429,41.891218528232166,1.0,0.6522857142857142,1.0921738746983256,0.024322476897457937,8,5.820857142857143,40.14698590290382,1.0,0.65,1.1434776949844372,0.037207090549716174,,,34.68694884984978,1.0,0.65,1.1434776949844372,0.11193582303782215,9,6.718571428571429,42.329446554737544,1.0,0.65,1.1434776949844372,0.018430455703142702
4,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.8392009711952324,46.69977861744805,1.3596893049193388,0.7172857142857143,1.0088027670621629,0.02456775827083037,,,40.15439950841242,1.0,0.7172857142857143,0.999706273000985,0.057704443060891474,9,6.718571428571429,45.06649651823762,1.0,0.7172857142857143,0.999706273000985,0.010163917223682742,4,3.724909747292419,37.65671024994319,1.1283095723014256,0.7014285714285714,1.0833490823958671,0.0631270045178801,,,36.33907230939016,1.0,0.7014285714285714,1.0924414853376012,0.08598536572914356,9,6.718571428571429,42.528349331232874,1.0,0.7014285714285714,1.0924414853376012,0.018765289085715276,6,4.349386884663231,37.705455724595794,1.1263010408326661,0.7137142857142857,1.077141817998613,0.05735967772198997,,,36.411035827957946,1.0,0.7137142857142857,1.089476429702244,0.08257571894486208,9,6.718571428571429,42.47821713142642,1.0,0.7137142857142857,1.089476429702244,0.017540589182971873,9,4.229017447199265,37.066099127314736,1.1058082859463851,0.7034285714285714,1.0870819564880398,0.06587822667847752,,,35.9636018340144,1.0,0.7034285714285714,1.0952188119102222,0.08687319468308306,9,6.718571428571429,42.002954772825696,1.0,0.7034285714285714,1.0952188119102222,0.020967580133518852,8,5.8221428571428575,40.74746655908001,1.0,0.7,1.150421538739159,0.030854815265461858,,,35.466352783831155,1.0,0.7,1.150421538739159,0.10129648223159446,9,6.718571428571429,42.78046270444101,1.0,0.7,1.150421538739159,0.01391582497790239
5,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.8850341868042257,,,,,,,,,,,,,9,6.718571428571429,,,,,,4,3.7552200449726953,38.25127534196544,1.1714016933207902,0.7592857142857142,1.0727750980098942,0.04824338834912251,,,36.61447067870698,1.0,0.7592857142857142,1.090816446795287,0.07766825417208119,9,6.718571428571429,42.39682357988919,1.0,0.7592857142857142,1.090816446795287,0.016909031253249336,6,3.836639251733591,38.17211705783289,1.177107061503417,0.7525714285714286,1.075495239731228,0.05057745136520495,,,36.49412531720112,1.0,0.7525714285714286,1.094008331094956,0.07956856605014499,9,6.718571428571429,42.35034246723648,1.0,0.7525714285714286,1.094008331094956,0.018048284817698535,9,3.8089047773805653,38.16363680518325,1.1572019556224145,0.7597142857142857,1.0770159022827681,0.050575928569220246,,,36.59547628363523,1.0,0.7597142857142857,1.0939629157457416,0.07883494421272061,9,6.718571428571429,42.43472308810582,1.0,0.7597142857142857,1.0939629157457416,0.016446376647648194,9,6.073857142857143,42.147016383412506,1.0,0.75,1.1571194880908626,0.022098968758679536,,,36.20903320056142,1.0,0.75,1.1571194880908626,0.09186909489299641,9,6.718571428571429,43.21324288223323,1.0,0.75,1.1571194880908626,0.013050049995978487
6,,,39.2619996271026,1.0,1.0,,0.05467589844886123,9,6.718571428571429,44.71358026007774,1.0,1.0,,0.0026782110381390824,2,1.8850341868042257,,,,,,,,,,,,,9,6.718571428571429,,,,,,4,3.4505312543121294,40.75016208283713,1.2564147018030514,0.824,1.059352010950568,0.03332629766853459,,,38.18445123715922,1.0,0.824,1.0697025277671914,0.0651161978401988,9,6.718571428571429,44.172247654074795,1.0,0.824,1.0697025277671914,0.005479792564500369,6,3.0067800788954635,42.03776696641914,1.3702702702702703,0.8457142857142858,1.0476153359923708,0.025866926160710634,,,38.42849187346359,1.0,0.8457142857142858,1.0701493870692305,0.06323035639492809,9,6.718571428571429,44.265669272085646,1.0,0.8457142857142858,1.0701493870692305,0.0053879527456546636,9,3.1426783479349187,39.98819188241519,1.2763578274760383,0.8048571428571428,1.0672844338459484,0.030842361696664263,,,37.39441361912928,1.0,0.8048571428571428,1.0934364719338558,0.07225916157592197,9,6.718571428571429,43.150429707191044,1.0,0.8048571428571428,1.0934364719338558,0.013582103038734304,9,6.093714285714285,42.43788127401769,1.0,0.8001428571428572,1.1637399032221762,0.014388720179627501,,,36.87566484157866,1.0,0.8001428571428572,1.1637399032221762,0.08311480135921183,9,6.718571428571429,43.60204195505854,1.0,0.8001428571428572,1.1637399032221762,0.010187371953713187
