,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,CBA,IDS,DSCluster-Assoc,DSCluster
0,0.014794794794794794,0.027743743743743745,0.05444844844844845,0.049687687687687686,0.041995995995995995,0.015565565565565565
1,0.014918918918918918,0.031805805805805804,0.05594994994994995,0.04984784784784785,0.044276276276276276,0.015231231231231232
2,0.013965965965965966,0.03037037037037037,0.050168168168168166,0.048766766766766764,0.041325325325325325,0.012352352352352353
3,0.011259259259259259,0.02285885885885886,0.052506506506506505,0.041153153153153155,0.03765965965965966,0.015507507507507507
4,0.004470470470470471,0.01724124124124124,0.050784784784784785,0.04669469469469469,0.039553553553553555,0.012884884884884885
5,0.018244244244244243,0.03117917917917918,0.04849049049049049,0.04807607607607608,0.040196196196196195,0.012454454454454455
6,0.0177997997997998,0.029417417417417418,0.05704704704704705,0.04326126126126126,0.04577377377377377,0.014284284284284285
7,0.013919919919919919,0.026006006006006006,0.05811611611611612,0.05435435435435435,0.04340740740740741,0.013581581581581582
8,0.014644644644644645,0.025317317317317317,0.054890890890890894,0.048952952952952954,0.04134134134134134,0.015541541541541542
9,0.014152152152152151,0.030826826826826827,0.06318118118118118,0.05117317317317317,0.044696696696696694,0.016852852852852852
10,0.014146146146146146,0.029493493493493495,0.057411411411411414,0.045503503503503503,0.04144144144144144,0.017717717717717716
11,0.013177177177177177,0.031023023023023025,0.05246846846846847,0.04322322322322322,0.041171171171171174,0.017211211211211212
12,0.01037037037037037,0.028426426426426427,0.0597997997997998,0.05216816816816817,0.04407807807807808,0.015871871871871873
13,0.014174174174174175,0.025387387387387387,0.05684684684684685,0.05061861861861862,0.04124524524524525,0.015957957957957958
14,0.011291291291291292,0.026046046046046045,0.05442042042042042,0.044764764764764764,0.04088288288288288,0.0128008008008008
15,0.011981981981981983,0.029145145145145147,0.055661661661661664,0.05125325325325325,0.04498898898898899,0.015287287287287288
16,0.010998998998999,0.024896896896896895,0.05312512512512513,0.0461001001001001,0.043215215215215215,0.009897897897897898
17,0.015297297297297298,0.025613613613613615,0.05548748748748749,0.048966966966966965,0.041533533533533534,0.013787787787787787
18,0.010810810810810811,0.0315955955955956,0.05331531531531532,0.05401001001001001,0.041773773773773774,0.013305305305305305
19,0.01578978978978979,0.027163163163163164,0.057555555555555554,0.04656056056056056,0.0403983983983984,0.015705705705705706
20,0.01462062062062062,0.028218218218218218,0.05527927927927928,0.05481281281281281,0.046002002002002,0.01708908908908909
21,0.01032032032032032,0.029633633633633635,0.0562022022022022,0.05390790790790791,0.04352152152152152,0.010824824824824825
22,0.012026026026026026,0.02839039039039039,0.0555055055055055,0.05547747747747748,0.04288088088088088,0.011893893893893894
23,0.010614614614614614,0.023941941941941942,0.052394394394394396,0.04631231231231231,0.03858058058058058,0.016800800800800802
24,0.012022022022022022,0.030844844844844843,0.04947147147147147,0.04593793793793794,0.03984984984984985,0.017235235235235236
25,0.009117117117117117,0.03592792792792793,0.054772772772772774,0.055665665665665665,0.04207807807807808,0.01586986986986987
26,0.017245245245245244,0.03125325325325325,0.05536536536536536,0.053043043043043046,0.042416416416416414,0.01730730730730731
27,0.015105105105105106,0.02906106106106106,0.05219019019019019,0.058846846846846844,0.0434994994994995,0.015575575575575576
28,0.009135135135135135,0.0362022022022022,0.05764564564564564,0.04743343343343343,0.04261861861861862,0.01357957957957958
29,0.014822822822822823,0.025591591591591592,0.05338938938938939,0.041365365365365364,0.0423983983983984,0.013547547547547547
30,0.01226026026026026,0.02884284284284284,0.058186186186186185,0.04014814814814815,0.043383383383383385,0.013783783783783784
31,0.007615615615615616,0.026872872872872874,0.05244244244244244,0.04588988988988989,0.04162362362362362,0.016024024024024024
32,0.011275275275275276,0.028598598598598597,0.05290890890890891,0.04526326326326326,0.0376996996996997,0.015569569569569569
33,0.01339139139139139,0.03247847847847848,0.04998798798798799,0.047725725725725726,0.036316316316316315,0.013531531531531532
34,0.014862862862862862,0.02908708708708709,0.052656656656656656,0.0541981981981982,0.04430430430430431,0.018874874874874874
35,0.018972972972972974,0.032812812812812814,0.05543143143143143,0.05043643643643644,0.04594194194194194,0.012644644644644645
36,0.012934934934934935,0.024388388388388388,0.05401401401401401,0.046932932932932936,0.04461661661661662,0.013859859859859859
37,0.014908908908908908,0.028234234234234233,0.057443443443443445,0.04964964964964965,0.04441841841841842,0.013797797797797797
38,0.01441041041041041,0.02846046046046046,0.05107107107107107,0.04430430430430431,0.03618618618618619,0.01321121121121121
39,0.011721721721721721,0.02561961961961962,0.05695895895895896,0.04900500500500501,0.044126126126126125,0.014782782782782783
40,0.009577577577577578,0.02364164164164164,0.054832832832832835,0.048862862862862864,0.04450850850850851,0.017001001001001
41,0.009875875875875876,0.031197197197197196,0.05376976976976977,0.04128328328328328,0.04095895895895896,0.015619619619619619
42,0.012294294294294295,0.02875875875875876,0.05595995995995996,0.047313313313313315,0.044836836836836834,0.015997997997997997
43,0.014446446446446446,0.029465465465465464,0.05785185185185185,0.04729129129129129,0.04332932932932933,0.01447047047047047
44,0.01823023023023023,0.03211611611611612,0.05895095095095095,0.048690690690690694,0.04474074074074074,0.014460460460460461
45,0.016274274274274275,0.03946946946946947,0.05651851851851852,0.047833833833833835,0.04649449449449449,0.013745745745745747
46,0.011735735735735735,0.02928928928928929,0.04923923923923924,0.04678078078078078,0.03780980980980981,0.014728728728728728
47,0.01327927927927928,0.024746746746746748,0.050264264264264266,0.04619219219219219,0.040716716716716714,0.01622222222222222
48,0.011937937937937938,0.025795795795795797,0.05198398398398398,0.04904304304304304,0.039643643643643645,0.012154154154154153
49,0.016536536536536535,0.02573773773773774,0.05935335335335335,0.04144944944944945,0.04167767767767768,0.015643643643643644
50,0.014916916916916916,0.023237237237237238,0.05951751751751752,0.04859059059059059,0.04715115115115115,0.01790790790790791
51,0.015633633633633633,0.03018018018018018,0.056114114114114114,0.0546006006006006,0.043111111111111114,0.012902902902902903
52,0.014372372372372372,0.03792992992992993,0.054486486486486484,0.048314314314314315,0.042702702702702704,0.01262062062062062
53,0.010298298298298298,0.022186186186186185,0.060664664664664664,0.04239239239239239,0.04192192192192192,0.011133133133133133
54,0.014466466466466467,0.023767767767767768,0.04904704704704705,0.048998998998999,0.037367367367367364,0.016784784784784786
55,0.008400400400400401,0.028680680680680682,0.05843843843843844,0.05381781781781782,0.04451851851851852,0.01182982982982983
56,0.008372372372372372,0.0224024024024024,0.056324324324324326,0.057683683683683686,0.04055655655655656,0.009143143143143143
57,0.009123123123123123,0.028604604604604605,0.05708108108108108,0.04979379379379379,0.04547147147147147,0.015313313313313313
58,0.015127127127127127,0.025237237237237236,0.05766366366366366,0.047085085085085084,0.04411011011011011,0.01413013013013013
