,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,CBA,IDS,DSCluster-Association-Rules
0,0.015805805805805807,0.01637309362483071,0.03842241463494027,0.03842241463494027,0.011142005157962605
1,0.012296296296296296,0.02165844491425887,0.03322813575594162,0.03322813575594162,0.01096356523988103
2,0.015323323323323323,0.01760169950260951,0.03401660691852805,0.03401660691852805,0.011715003044482813
3,0.02006006006006006,0.019307796486166,0.0372317717110437,0.0372317717110437,0.015054159002656857
4,0.01327127127127127,0.016510912971984763,0.033529588880570296,0.033529588880570296,0.010296459864183207
5,0.014172172172172173,0.015908324907313785,0.03341385601728689,0.03341385601728689,0.010073734755791293
6,0.01914114114114114,0.01667942509302735,0.039325683006854434,0.039325683006854434,0.018201389952895605
7,0.014672672672672672,0.01235203399005219,0.03327121512971583,0.03327121512971583,0.011733722199644601
8,0.01609009009009009,0.016926532339442076,0.027467408698488415,0.027467408698488415,0.012828588974069452
9,0.013367367367367367,0.014772599605764419,0.03491032941301687,0.03491032941301687,0.010904255319148936
10,0.011741741741741741,0.018551514516298082,0.03297011816021614,0.03297011816021614,0.0057761642776051995
11,0.018658658658658657,0.01675563946486117,0.03169769028359809,0.03169769028359809,0.015317541639041247
12,0.016194194194194194,0.020100257153087466,0.038081083715037524,0.038081083715037524,0.012978270712542723
13,0.015065065065065065,0.021533024937135402,0.03867830096154818,0.03867830096154818,0.010097388782955387
14,0.019527527527527528,0.014262146772391038,0.03558985478998148,0.03558985478998148,0.011367434277562665
15,0.014736736736736736,0.019921566379977322,0.035781712834868654,0.035781712834868654,0.00996018303916325
16,0.019645645645645644,0.014044932298011806,0.03646385544634707,0.03646385544634707,0.01832335182065251
17,0.012942942942942943,0.013383583049912676,0.033021127135330744,0.033021127135330744,0.009491109748620477
18,0.015243243243243243,0.017032361693145665,0.03443321022784606,0.03443321022784606,0.008689087983472059
19,0.020526526526526527,0.016885503447653504,0.03559763458651224,0.03559763458651224,0.014978646957782435
20,0.017027027027027027,0.018458464893720907,0.03744836723560128,0.03744836723560128,0.011660892602404728
21,0.01524924924924925,0.02058808509769076,0.038841305638463205,0.038841305638463205,0.015084996577181483
22,0.014168168168168169,0.018763191263299155,0.03420922262287626,0.03420922262287626,0.010000198653131766
23,0.018538538538538537,0.018827756789682883,0.036822272033265116,0.036822272033265116,0.016087606332466513
24,0.013343343343343344,0.01955449336642461,0.03577664620082513,0.03577664620082513,0.012870975042027673
25,0.01286886886886887,0.018522255858280077,0.03311323342189182,0.03311323342189182,0.011540393385972314
26,0.014642642642642643,0.016029889578722173,0.03666016197688644,0.03666016197688644,0.008674354118220538
27,0.01852052052052052,0.02224056916286987,0.03659081311113277,0.03659081311113277,0.017127873020918175
28,0.016218218218218217,0.016895092593163456,0.032060259507282717,0.032060259507282717,0.011600404112438343
29,0.015767767767767768,0.015678536779063626,0.03292902084876966,0.03292902084876966,0.012405117668275564
30,0.011817817817817818,0.01920313734480091,0.03165442247189168,0.03165442247189168,0.009088484417431786
31,0.023895895895895896,0.018148712162781473,0.0414621565970616,0.0414621565970616,0.016329947856338727
32,0.011443443443443443,0.015441631902998085,0.03259232078606448,0.03259232078606448,0.011020039838483642
33,0.01704904904904905,0.01779728766047872,0.03664062837167149,0.03664062837167149,0.01079344017581324
34,0.019005005005005005,0.02150873008592484,0.03525009927010885,0.03525009927010885,0.014188115471995643
35,0.019925925925925927,0.02182214948172395,0.04196556890805125,0.04196556890805125,0.013604126370083817
36,0.010402402402402403,0.015997440409534474,0.03248952343826138,0.03248952343826138,0.0074009757711072524
37,0.022808808808808808,0.02044554881019146,0.038662123494737265,0.038662123494737265,0.020790388363168787
38,0.019107107107107106,0.018617278165851812,0.03745222150873009,0.03745222150873009,0.01750928703391009
39,0.019227227227227226,0.01532949773770385,0.03784865847555433,0.03784865847555433,0.020589476222048098
40,0.01812012012012012,0.016290531883102796,0.03866379170321281,0.03866379170321281,0.01604870391177197
41,0.011361361361361361,0.01576066963836158,0.03542772045180821,0.03542772045180821,0.008697034108742724
42,0.020076076076076078,0.020295793454219287,0.041364213404511574,0.041364213404511574,0.016637456694518035
43,0.013777777777777778,0.0160858512463004,0.032559704002690884,0.032559704002690884,0.009441132123015148
44,0.013335335335335336,0.01030194143296047,0.031196087366947692,0.031196087366947692,0.012232239173986748
45,0.015685685685685687,0.016457353300821428,0.035534455474032514,0.035534455474032514,0.012178675225762551
46,0.02247847847847848,0.020098639841023055,0.03624768541077868,0.03624768541077868,0.009927935112824918
47,0.018646646646646645,0.018146176385621725,0.039523649028199076,0.039523649028199076,0.016436976144422952
48,0.0161021021021021,0.019844552706028945,0.037252720755550424,0.037252720755550424,0.012634170830245511
49,0.016232232232232233,0.018264951434233182,0.037905826921326956,0.037905826921326956,0.009266072771969924
50,0.014722722722722723,0.017327981534250494,0.03436993547992539,0.03436993547992539,0.008222797696481907
51,0.020444444444444446,0.018419616963849885,0.04052358444596043,0.04052358444596043,0.015939744263443686
52,0.014872872872872873,0.021367313127375498,0.034722604450152385,0.034722604450152385,0.013467117988394584
53,0.012378378378378378,0.01969027726039061,0.03571537779408617,0.03571537779408617,0.006227884526906636
54,0.021217217217217216,0.018706784733073915,0.03952188162714478,0.03952188162714478,0.013709380748007358
55,0.014356356356356357,0.018096199125462495,0.034329164500708394,0.034329164500708394,0.014642250962205063
56,0.01575975975975976,0.014278741042458848,0.03482121328170432,0.03482121328170432,0.010330168224905067
57,0.018546546546546548,0.017573879475853826,0.04173651573841997,0.04173651573841997,0.018459473065950662
58,0.015189189189189189,0.020406659489199,0.03149311545848117,0.03149311545848117,0.009290624195241775
59,0.015197197197197197,0.01809761720176054,0.0335207905196707,0.0335207905196707,0.013355519898575701
60,0.015255255255255255,0.01991542596087325,0.03283486775584056,0.03283486775584056,0.009229370501046802
61,0.012926926926926928,0.013528091915549923,0.03617842843657433,0.03617842843657433,0.01487593820070424
62,0.014622622622622622,0.020925882628010286,0.04175220353177886,0.04175220353177886,0.008016336449859924
63,0.013241241241241241,0.018886539816772376,0.0333690079401482,0.0333690079401482,0.009711833231146536
64,0.013247247247247247,0.01236151100205306,0.03520748434803035,0.03520748434803035,0.012008131490615692
65,0.020644644644644643,0.026958986088933004,0.03404520431820735,0.03404520431820735,0.013491837734477473
66,0.016174174174174175,0.0183697439511393,0.033040801557451406,0.033040801557451406,0.012778029225397647
67,0.021847847847847848,0.021832859370699936,0.03760511268079381,0.03760511268079381,0.016820868147544323
68,0.010904904904904904,0.013343506064670678,0.035145712145339625,0.035145712145339625,0.007829692040218356
69,0.019975975975975977,0.018272052388257947,0.03508288139228483,0.03508288139228483,0.010124984115662572
70,0.01763763763763764,0.019779399398660316,0.03379098757504408,0.03379098757504408,0.016347071788042004
71,0.015343343343343344,0.01733876425925698,0.039040271781442426,0.039040271781442426,0.01021035501175336
72,0.02101701701701702,0.02114533469516672,0.03584884932131115,0.03584884932131115,0.012708393111851325
73,0.01622822822822823,0.019178469906353444,0.031183880733049056,0.031183880733049056,0.014962888255038845
74,0.01666866866866867,0.01910284383276773,0.03236000040853428,0.03236000040853428,0.015035359838355024
75,0.016250250250250252,0.018618012582242768,0.033683364194522954,0.033683364194522954,0.01168692616061037
76,0.017113113113113112,0.016877965310725676,0.03567321342852182,0.03567321342852182,0.014512396824087278
77,0.017205205205205205,0.014628525112267329,0.038253662735925675,0.038253662735925675,0.015924296305225724
78,0.021525525525525526,0.018563797734677413,0.03628017087353409,0.03628017087353409,0.017381080603322465
79,0.019081081081081083,0.018247336836362593,0.03412191794172108,0.03412191794172108,0.012340023707632652
80,0.012354354354354355,0.02120491397272835,0.03181252237882881,0.03181252237882881,0.00664340007452789
81,0.017097097097097096,0.01987239998697959,0.03160094072458579,0.03160094072458579,0.013777045873583686
82,0.01617817817817818,0.022985040342263188,0.03972791616876551,0.03972791616876551,0.01506728565552095
83,0.020496496496496496,0.025263759945256405,0.040127978343373435,0.040127978343373435,0.015971026051066175
84,0.01896896896896897,0.019268711877894407,0.03516496957465676,0.03516496957465676,0.013975448536355052
85,0.01581981981981982,0.014612150661323138,0.03215045642075171,0.03215045642075171,0.015621296164604372
86,0.0204984984984985,0.02227335933942877,0.03568609420266267,0.03568609420266267,0.01627538469643733
87,0.01914114114114114,0.017363058419947355,0.03243833595733515,0.03243833595733515,0.01799797373805598
88,0.019043043043043044,0.023245378942923042,0.03553226910153098,0.03553226910153098,0.012175460270470818
89,0.017525525525525526,0.018177604403808213,0.034810262055468916,0.034810262055468916,0.011530129932412385
90,0.017117117117117116,0.01683701702418541,0.037118339246769314,0.037118339246769314,0.014283665224355143
91,0.022854854854854854,0.02048697849369742,0.03975374328552936,0.03975374328552936,0.014676992052170369
92,0.01993193193193193,0.01843026278743339,0.04001875465043982,0.04001875465043982,0.011231510560256994
93,0.01333133133133133,0.017497241009389815,0.03625986745931196,0.03625986745931196,0.01051806254118393
94,0.018604604604604606,0.01762876830849728,0.039115792755210446,0.039115792755210446,0.017135159763079177
95,0.02248848848848849,0.017438285790156365,0.03652631750268546,0.03652631750268546,0.02085184430405543
96,0.016214214214214213,0.01845605302047216,0.03398123433481983,0.03398123433481983,0.014509624744234093
97,0.01957957957957958,0.018395005517065986,0.03700703310268655,0.03700703310268655,0.016095620084064254
98,0.017627627627627627,0.01969437087312666,0.037333985669000806,0.037333985669000806,0.01833161524384884
99,0.01823023023023023,0.018425348406588053,0.039599125467811906,0.039599125467811906,0.01516352300945739
100,0.015767767767767768,0.02156173235890693,0.030530499735426948,0.030530499735426948,0.016166500734840942
101,0.019525525525525524,0.019653434745766182,0.03318349998471088,0.03318349998471088,0.016279792498386365
102,0.020076076076076078,0.02035571744418329,0.03837954390410291,0.03837954390410291,0.016560417676733274
103,0.01804804804804805,0.01971371374629732,0.03647914433291102,0.03647914433291102,0.012585325975883915
104,0.014296296296296297,0.019211324570273004,0.030241873834204812,0.030241873834204812,0.012176235401950094
105,0.013345345345345346,0.01624906415806777,0.03461715231179336,0.03461715231179336,0.01236735928593036
106,0.02151751751751752,0.019724984638022486,0.03503837092909214,0.03503837092909214,0.018407570369477426
107,0.0180980980980981,0.020719326482604928,0.045015823584724425,0.045015823584724425,0.015847886673592902
108,0.020554554554554554,0.02008194720223951,0.03904636679611453,0.03904636679611453,0.020269012103563716
109,0.017097097097097096,0.022679448211363105,0.03546758901850174,0.03546758901850174,0.014191018940729348
110,0.013323323323323323,0.01751999264638294,0.03259490762018568,0.03259490762018568,0.008657972757240893
111,0.016054054054054055,0.01686159085978148,0.03702468039118563,0.03702468039118563,0.009409252095422309
112,0.014206206206206206,0.013396347678716898,0.033002669183945836,0.033002669183945836,0.008996940378731498
113,0.01805005005005005,0.015252944144321524,0.0374837139655658,0.0374837139655658,0.014665781146228074
114,0.01934934934934935,0.02455839933135594,0.042045569211519446,0.042045569211519446,0.013168942327287549
115,0.02082282282282282,0.019732227458991176,0.037735925673261214,0.037735925673261214,0.014072621382302253
116,0.01941941941941942,0.021066615670062825,0.03879064809088246,0.03879064809088246,0.01316245646658367
117,0.010958958958958959,0.015707236673099173,0.02993249632598257,0.02993249632598257,0.009137080807211284
118,0.018144144144144145,0.02277782884456292,0.03176266120910892,0.03176266120910892,0.010601473029218694
119,0.014746746746746748,0.014680679392509523,0.037709675136244604,0.037709675136244604,0.008542932885038148
120,0.019353353353353354,0.020508999807600202,0.03788675981507604,0.03788675981507604,0.01474451966473243
