,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,CBA,IDS,DSCluster
0,0.013701701701701702,0.01567133873964781,0.03229876973570213,0.03229876973570213,0.010991777143816077
1,0.013147147147147147,0.019542820871716417,0.035202167780552664,0.035202167780552664,0.00928567433014488
2,0.016162162162162163,0.014901631966065957,0.03598778482499413,0.03598778482499413,0.012927296167519631
3,0.01572772772772773,0.022155085599194362,0.03560406717993698,0.03560406717993698,0.010403914344010617
4,0.017935935935935936,0.021591028194109633,0.032883991108673134,0.032883991108673134,0.00707929051325881
5,0.018812812812812812,0.02010839490901989,0.03844275902477133,0.03844275902477133,0.012919084461637653
6,0.016202202202202202,0.01890631274389679,0.03942335861462843,0.03942335861462843,0.009200479586041522
7,0.01724124124124124,0.019801959891545557,0.03236408575134561,0.03236408575134561,0.011936823378465347
8,0.018662662662662664,0.017919789752049876,0.039833268362407824,0.039833268362407824,0.019793296354240743
9,0.01751151151151151,0.019571562491045223,0.03761744687662734,0.03761744687662734,0.011214661278586491
10,0.017621621621621623,0.019196672192419766,0.03708782266202272,0.03708782266202272,0.013716956802063186
11,0.016722722722722724,0.021354690078525907,0.03742378282317615,0.03742378282317615,0.011465253719176687
12,0.017677677677677677,0.022104179551446893,0.03643724696356275,0.03643724696356275,0.012790066903742993
13,0.01945945945945946,0.020277599044029784,0.03322450703310269,0.03322450703310269,0.012875519524644826
14,0.02095895895895896,0.02309444291244089,0.03924025910614889,0.03924025910614889,0.011391784181483752
15,0.014756756756756757,0.02018695060047047,0.034873144267940095,0.034873144267940095,0.012012012012012012
16,0.018456456456456456,0.020126010607533565,0.03557623449757495,0.03557623449757495,0.012473404361884995
17,0.021981981981981983,0.02402633805257418,0.03494352397382898,0.03494352397382898,0.01759473861452824
18,0.018138138138138138,0.023478465136705783,0.037382401154155545,0.037382401154155545,0.010764456796651787
19,0.013847847847847847,0.011649385817691333,0.0322804433449432,0.0322804433449432,0.01362492819080446
20,0.012362362362362362,0.01709731013464616,0.03436370886364376,0.03436370886364376,0.013476628459047657
21,0.020578578578578578,0.01939553714339516,0.03722616451287393,0.03722616451287393,0.017163236193193397
22,0.019905905905905907,0.02260261710230787,0.037510985970508774,0.037510985970508774,0.01303444059506827
23,0.017135135135135135,0.018922042012298294,0.034255785972114094,0.034255785972114094,0.007406499080318823
24,0.014298298298298298,0.021351437127697666,0.036620528812350436,0.036620528812350436,0.01266951961907058
25,0.017683683683683685,0.01883751570303643,0.0393786009570001,0.0393786009570001,0.012333581410733482
26,0.019617617617617617,0.01747709654686399,0.041306936287865026,0.041306936287865026,0.017025215269402295
27,0.018922922922922924,0.020467567484756564,0.030987070785823342,0.030987070785823342,0.011700077332702919
28,0.01941941941941942,0.019221242244095767,0.036903485690153656,0.036903485690153656,0.01360645933014354
29,0.018498498498498498,0.027182227301371167,0.034934613542080745,0.034934613542080745,0.01648754274548119
30,0.020024024024024024,0.020257204929932764,0.034733976758569055,0.034733976758569055,0.013162960531381584
31,0.018622622622622622,0.01829416510912972,0.03469336793800633,0.03469336793800633,0.0145894882736988
32,0.01661861861861862,0.019421134461136108,0.035680722461751725,0.035680722461751725,0.013638210896225288
33,0.013551551551551551,0.017711667452381542,0.03450244116238062,0.03450244116238062,0.005643760853386257
34,0.018474474474474475,0.016949633348935508,0.039088508898304224,0.039088508898304224,0.012842802316486527
35,0.01574974974974975,0.017595886483720413,0.03795574310205995,0.03795574310205995,0.009851499765044434
36,0.015637637637637637,0.022099368355554826,0.03748619367832895,0.03748619367832895,0.008343798643370683
37,0.017213213213213212,0.014531711437326214,0.03753102863716171,0.03753102863716171,0.014451871869024479
38,0.014332332332332332,0.01917857566838462,0.03668826949939902,0.03668826949939902,0.013933048058457444
39,0.017835835835835836,0.01951425191274055,0.03710921142670384,0.03710921142670384,0.00817803350549543
40,0.02295295295295295,0.018814741446906855,0.039774128775137856,0.039774128775137856,0.019626929418542282
41,0.01186986986986987,0.017835483572039002,0.030727187083780007,0.030727187083780007,0.007287107144453792
42,0.015657657657657656,0.018951617055013848,0.038475573087076616,0.038475573087076616,0.009649137610962973
43,0.014774774774774775,0.0166241613210907,0.03176517398241922,0.03176517398241922,0.01155115511551155
44,0.020562562562562562,0.01839998349222071,0.03691636222166838,0.03691636222166838,0.012542053236800677
