,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,DSCluster-Association-Rules,DSCluster-Pointwise-Rules
90,0.14283456441587483,0.12304923971590638,0.3201427474364187,0.20077220077220076
91,0.14622249543316287,0.12251600122846365,0.3522154709874569,0.1956976965543499
92,0.1450592885375494,0.12219644238205724,0.36165298653306327,0.18416523235800344
93,0.13698484841844136,0.12559640445509576,0.3329140070508938,0.23345543345543346
94,0.13970024236347964,0.125112834288573,0.3082536526870523,0.1650485436893204
95,0.14569894738616349,0.1200882375079824,0.3433477652505806,0.20313549832026875
96,0.1466361023791264,0.12665290265832682,0.34558463796477495,0.15957955088389872
97,0.14140216132431185,0.12415084458541453,0.28533206947162426,0.22964337250051536
98,0.14101541643860457,0.12359492639243132,0.34298951913993975,0.20983676975945018
99,0.13857636754428415,0.11868461757152013,0.3419208779402172,0.16935704514363886
100,0.14818834068925013,0.12140814195725645,0.33555024884504653,0.15557337610264635
101,0.14284055446694244,0.12378151312646203,0.34284387183235865,0.1801717699775952
102,0.14462467395189316,0.12007717932163697,0.3326559795288628,0.26429548563611494
103,0.14443422502807443,0.1267727990740027,0.35574144486692016,0.19645916619074813
104,0.14945491266140987,0.11931476705958974,0.3285887341005451,0.1958361930908259
105,0.13970776145878744,0.11855256411661619,0.3037009773851879,0.21910112359550563
106,0.14378817182410422,0.12462800845378633,0.3152959842846889,0.234905843525529
107,0.14117687979430155,0.11677300098438002,0.3372758262931673,0.20635827146392538
108,0.13884393034240786,0.12548022279883053,0.32948267616550403,0.18599656357388317
109,0.14034828194747223,0.11897082205216875,0.31546181080845603,0.23045912653975364
110,0.14157029740455307,0.12495954577039131,0.32829804719602396,0.20119562976705835
111,0.14278762098736505,0.12717069272850207,0.34826630465524067,0.1946605644546148
112,0.13951519661798162,0.11916312108319091,0.30120558882235526,0.20355677154582763
113,0.14618394553698122,0.11852421214450423,0.34553406459760977,0.212989921612542
114,0.14346950051217733,0.12752750172360752,0.3033231414734305,0.19450686641697879
115,0.14278160937414955,0.11870906614555575,0.31192833569071193,0.14843384759233286
116,0.1360759547568804,0.12378481109626302,0.36121413374734057,0.18223443223443223
117,0.1368919655622872,0.12009945171856436,0.3150625230480405,0.18847818847818848
118,0.13377442996742672,0.1251549168215835,0.3269671449214018,0.17715565509518477
119,0.14084741515868332,0.12221709006928407,0.325140010259221,0.18003663003663004
120,0.13897740408875087,0.12378139920484596,0.33449856231664066,0.18485472431937772
121,0.144651086240948,0.12109795608079751,0.31246819338422394,0.1863330843913368
122,0.14559410113692545,0.12396299352821091,0.3314884175871365,0.20253525138869108
123,0.1397511255083292,0.11922459961751221,0.31592785571142284,0.15530964861192
124,0.14900768259575778,0.12220803504971225,0.35486490476893545,0.17020828950136757
125,0.1393738701244091,0.12362333151021497,0.317990070662768,0.18179646440516006
126,0.13661954336788365,0.13106365468287634,0.3117083136885117,0.15378006872852235
127,0.13689886112877767,0.11752659055425449,0.32170536639698033,0.16694677871148458
128,0.14819690685317718,0.11392154504545135,0.3505029074336005,0.21972534332084895
129,0.1399434394403917,0.11741488868330893,0.32931751467710374,0.18760757314974183
130,0.14716733053002876,0.12771085809225957,0.29838487542256165,0.18408528459927662
131,0.14266894041139463,0.12377776836448796,0.29429141716566865,0.1536019536019536
132,0.1449098584726115,0.11554786355301935,0.3239957282510474,0.17804982817869416
133,0.14223852288567446,0.1234013712473752,0.3286446075038073,0.21220633299284986
134,0.13956192959127456,0.12100709143203695,0.3418043912175649,0.1964152352501867
135,0.14580029413359358,0.11562466741559747,0.3014784589258839,0.19909793814432988
136,0.14204580831665556,0.13178019937451133,0.33980431304249326,0.18662280701754386
137,0.13568609073376472,0.11899108322125429,0.34959982214317475,0.22512010981468772
138,0.13789600002073468,0.11935493878867978,0.3272907201655346,0.2309542902967121
139,0.14070322461260795,0.12480010851252177,0.3269001117146269,0.1585518102372035
140,0.1359748405353315,0.12164952409273057,0.3134114452378558,0.17872603586889302
141,0.13333407524337504,0.12357927786499215,0.32362324649298596,0.2240775097917955
142,0.1431423825266032,0.12333936079285795,0.3130503499661323,0.1901770416904626
143,0.13610069367845676,0.12189808856475523,0.32905389221556886,0.19435736677115986
144,0.13884117302173443,0.1173323329521201,0.3304947014656459,0.15834266517357223
145,0.13945233613456903,0.1261929294723752,0.35370659582852887,0.2075040036604896
146,0.1446542343730343,0.1187248488662701,0.37895160038934106,0.17390350877192984
147,0.14420009571839038,0.13258777763208013,0.3396793587174349,0.17759103641456583
148,0.14314375354542525,0.11869567889851866,0.3004798464491363,0.22522982635342187
149,0.14112961124741696,0.12230997233891998,0.32457663255360625,0.21477693528478223
150,0.1394026479685143,0.13063308077835667,0.32209927684886697,0.2063676955930887
151,0.14728412402608154,0.12454359121025788,0.32216178139553087,0.18314644920149506
152,0.14365706732197442,0.12456444222905169,0.33440138456860863,0.19875776397515527
153,0.14055885437924331,0.12328744127599264,0.3401610221020783,0.2106537530266344
154,0.14859013688289688,0.12300038133371467,0.3327246139030567,0.2291139240506329
155,0.14825887480210181,0.11957919766541171,0.34289000596404534,0.19695017182130584
156,0.14357903067091382,0.11483306859848878,0.3378860301758178,0.18067226890756302
157,0.1385596068344948,0.1222307038713727,0.3337884231536926,0.17214912280701755
158,0.1437802402807705,0.12588141273843523,0.3446650772654907,0.2199546485260771
159,0.1430917539454932,0.12166575266665679,0.3213112839898997,0.1815739570164349
160,0.1410483588400033,0.1180074178896128,0.32262995730794514,0.20140177283034427
161,0.14182644091793994,0.12263573941242918,0.2943065261843953,0.1919104991394148
162,0.1425155415710741,0.11578636968190867,0.31527809136750207,0.19965843813072504
163,0.13900395426068785,0.11863582918166721,0.3248301976625676,0.1581462016244625
164,0.15254404000679894,0.12465916694045223,0.3124332053887258,0.22916666666666666
165,0.13922483375797992,0.11924532910001222,0.3058781356653697,0.18289473684210528
166,0.1345141374295741,0.12000316062436697,0.3153905253736545,0.21400560224089635
167,0.14516468641901037,0.12300022251489948,0.3004668075987908,0.21337719298245614
168,0.14379577031004037,0.12738694337643316,0.3411497005988024,0.1675925925925926
169,0.14158186115841048,0.12024485058626709,0.32243572183305286,0.14714912280701756
170,0.15513171560759134,0.12244694222430705,0.3464566929133858,0.2184278350515464
171,0.14910168122186743,0.11189276558599305,0.33363467732754754,0.21014492753623187
172,0.14804890101626453,0.12410786498156692,0.31576895790942616,0.183270911360799
173,0.1464128078783998,0.1284710000742268,0.31143396686159847,0.22121993127147765
174,0.1425431605356805,0.12725085848653786,0.3334741366533274,0.18765822784810127
175,0.13439180758142938,0.12276522922995226,0.3372245127746593,0.19132610508757297
176,0.14301988294469187,0.12418408659010163,0.30010090508806264,0.21069644431384074
177,0.1417103040466309,0.12255086360563033,0.330968133278788,0.17719298245614035
178,0.1412435488425467,0.12305930784191654,0.3418670586999895,0.2364363221016562
179,0.14992728137244035,0.12268730094055777,0.31721993347811345,0.19905956112852666
180,0.143061719377073,0.12016990133614705,0.35305002707005084,0.18645431145431146
181,0.14182110031036146,0.12274804809522592,0.35005929742771846,0.18185085354896677
182,0.14658731381158832,0.12279711215795248,0.3508732577386569,0.20149507305470607
183,0.14655751998571323,0.12550846893513504,0.3425152404606006,0.2007150153217569
184,0.14005485749389776,0.12407121531895006,0.3412612196155476,0.2265947888589398
185,0.14599052876200733,0.11870840643949887,0.3355495201883035,0.22979242979242978
186,0.14012788610500354,0.11983893654958322,0.33444720403401823,0.20103092783505155
187,0.1428794877854887,0.12316350527106097,0.34098873137041075,0.1987435750999429
188,0.1433291128893693,0.11712364826839172,0.30247088895200225,0.2026386312100598
189,0.14709874287353314,0.1255455589937855,0.3282824133887964,0.1751787538304392
190,0.15188852729097416,0.12794931012021082,0.3324781386031819,0.1570175438596491
191,0.14568670196200562,0.12592138869948108,0.3250770178681454,0.1906164527666737
192,0.13955326669433746,0.12308439363206097,0.32703186154598823,0.16998398535804163
193,0.1344042892739198,0.1235796723315234,0.36093901985233157,0.19230769230769232
194,0.14506105027940572,0.12080040007806402,0.3527716021935675,0.20547195622435022
195,0.14344405339553093,0.11477652782000608,0.30297170613987595,0.2667578659370725
196,0.14063561357526316,0.12111157098090226,0.32096993998479967,0.2098101265822785
197,0.14964081445893387,0.1224412551267971,0.3286534421091834,0.20452985586822237
198,0.13602812072099899,0.12899224238875878,0.3343223225863168,0.1878944348823867
199,0.1384741452965945,0.1115594545421793,0.31412079702065365,0.1892543859649123
200,0.1314909320104099,0.12115852446098443,0.35880077369439073,0.20622629582806573
201,0.14330730379618378,0.11898733560583641,0.3224496172473051,0.20700808625336928
202,0.1424133077011965,0.12434861016851602,0.32718824373843075,0.22060682680151708
203,0.14697255812341914,0.11363186516831693,0.3649208755591734,0.20155570807595516
204,0.14015178218788885,0.1247535981421975,0.32715034113060426,0.23247480403135498
205,0.1380218969674096,0.12069693591432722,0.36268682838041233,0.21294997662459092
206,0.1402394653845777,0.1195769906323185,0.36256271892454794,0.22082866741321389
207,0.14061999591477514,0.11629431244369273,0.3065260290725145,0.2358103061986557
208,0.14706550479464295,0.12365139329924975,0.3229558228295611,0.18801498127340824
209,0.14743993781055328,0.12574328243487048,0.3329663453541698,0.1867665418227216
210,0.1470564949873069,0.12220240422204848,0.3619449341992695,0.1863062004114017
211,0.14418561873764135,0.1259489548173151,0.3440279972905848,0.15530586766541823
212,0.1472122733061779,0.12634016219796745,0.34083479342541395,0.18619819061645276
213,0.14815384024282477,0.12413122046149569,0.3404021470563176,0.20038659793814434
214,0.14131752968903735,0.12145170072616357,0.30756936639761795,0.18656898656898657
215,0.13824324393371928,0.12351472892490241,0.31131064057893326,0.1695970695970696
216,0.14093221218727292,0.12143345042935207,0.3230494925680871,0.20854810996563575
217,0.13051309609976416,0.1279608113648024,0.3300590928658083,0.2286911970190964
218,0.14455399145653466,0.1311549920519337,0.3573173080627143,0.18223684210526317
219,0.14870530527946302,0.12745901639344262,0.3357928650007858,0.20682839173405212
220,0.13823616279756631,0.12433175332290852,0.297100560258455,0.15384615384615385
221,0.14518761320297865,0.1220637578878541,0.31595190380761523,0.18818497727880246
222,0.14217642641870415,0.12342388970256252,0.3285422298411024,0.18903191676952918
223,0.15166445516479976,0.11283084004602992,0.3497295809434538,0.2186563216363957
224,0.1514702337384566,0.12773109243697478,0.3300641413906102,0.1611842105263158
225,0.14294213233767847,0.11971035665823627,0.3469676522308101,0.2249020820449392
226,0.14465520929900877,0.12539090922232554,0.34464636468594906,0.18657429526994745
227,0.14008895710380734,0.11838573345897942,0.3017996239591727,0.22620380739081747
228,0.13813318007262468,0.11915545721761811,0.3707382031081453,0.2118789263278127
229,0.14347928500403673,0.12296568360061579,0.32088983822628453,0.1987878787878788
230,0.14118207102577074,0.12377995093907877,0.33612012697506866,0.23502051983584132
231,0.14141268682047747,0.12393595599062855,0.32074525978117663,0.2257601835915089
232,0.14233800964939614,0.12280041552950174,0.3647791961359324,0.17820324005891017
233,0.13162751784735996,0.1188706911842961,0.32262413806386997,0.1991926719453501
234,0.1438008957654723,0.1255357740583246,0.3324067332936219,0.18223684210526317
235,0.13696183058146003,0.12443595052290704,0.31999150491880374,0.1879382889200561
236,0.14378418466672846,0.11807805305538994,0.3083157330114989,0.20109649122807016
237,0.1397249165972358,0.11717296516848283,0.3315129740518962,0.19383490073145246
238,0.14100150974035727,0.124537795951699,0.3397378263004798,0.20435643564356434
239,0.14700624527116274,0.1254747667791146,0.3106132210574555,0.199438202247191
240,0.14627412512366483,0.12369674567254102,0.30976008241382363,0.17602115780193947
241,0.15123245825000212,0.12283374987140774,0.3523232323232323,0.18415841584158416
242,0.14011427499610707,0.121396612512454,0.3430571464935726,0.2141138732959102
243,0.1458237923168897,0.12100200612007554,0.3153368301816004,0.21355076684139002
244,0.14751347959170605,0.1275468574469343,0.34336974278953575,0.18459383753501402
245,0.1404584042910107,0.126412379878658,0.30664977729207027,0.18795518207282913
246,0.13954215019226884,0.11953625020651806,0.3114653772052435,0.22446941323345818
247,0.15102884958680565,0.11872079630966803,0.32703965236284627,0.1988103408830931
248,0.14439545875915025,0.12317915862039543,0.31186561356448594,0.215658614001058
249,0.13741997993010138,0.11868102789855726,0.35981728675565655,0.22092797515045623
250,0.13989715156205082,0.11927947155977807,0.3486387225548902,0.22695417789757413
251,0.13461856218790386,0.12291854671844954,0.33800310337473616,0.16072035338090385
252,0.14220028865559958,0.11880263077017642,0.31225869819802804,0.17787114845938376
253,0.14882126384453934,0.11938612766915449,0.3274437927663734,0.21598503074044373
254,0.13710697464281574,0.12219312803491303,0.33350828224030027,0.17824310520939735
255,0.14070661061085138,0.12265141537517817,0.3180199369515208,0.16615130900845188
256,0.14663565907824494,0.12137047407784525,0.3493799110101297,0.2029639175257732
257,0.13849265516902282,0.12204322581427203,0.30796021106559035,0.20303030303030303
258,0.1423517064501659,0.11975200795045818,0.3331217743060399,0.18431983385254413
259,0.14645359674305056,0.1164893012593438,0.31465377233131553,0.16396997497914928
260,0.14482871371799386,0.11318458417849898,0.3034607973914332,0.20190254319549603
261,0.14759097945502694,0.11562579500257503,0.34121261658371405,0.1972884525479196
262,0.14378581771022425,0.12279100660204073,0.2916077322017916,0.21312855038922784
263,0.14465424747632216,0.11674689902638974,0.31962124783906964,0.1978021978021978
264,0.14270093322381494,0.1229895225754667,0.32037715470056777,0.18303030303030304
265,0.13860344150773377,0.11260259371113875,0.3387088840637758,0.18661897748790238
266,0.13952711669857074,0.11824914845388317,0.2954173678237389,0.19100877192982457
267,0.1389536230813401,0.12569911633150296,0.3441349820871374,0.1916783543712015
268,0.14133215084286688,0.12681417593238622,0.36971857010289805,0.17822008693662778
269,0.134317621610745,0.12055972888947407,0.32385700936491807,0.18700327255726976
270,0.14717677429534406,0.11910331840754913,0.34608675153229607,0.22234513274336284
271,0.14723369657198307,0.11583904546149867,0.30349498532289626,0.2217780316009899
272,0.1454623555139019,0.1223559012618116,0.3154900311680602,0.1685185185185185
273,0.13769692819079335,0.12386043907783038,0.3155407391364881,0.18879855465221318
274,0.14109999390440364,0.11708102359394235,0.3497342388897091,0.16826265389876882
275,0.14154970907322637,0.11705643469014941,0.33116940862605604,0.1797567511853226
276,0.1423082347489414,0.12030844820526819,0.32918468604378287,0.1948243214811698
277,0.1379425474701335,0.11927618815378492,0.3163270787767162,0.22551361681796464
278,0.14489654727886042,0.13148511760008166,0.3241502192982456,0.21968399010089473
279,0.13990409331097195,0.11929071929071929,0.3128817635270541,0.24007187780772687
280,0.1400559053266804,0.12189260015346971,0.3140169855978219,0.22288580984233158
281,0.1460040284180453,0.12437733167525315,0.3197559353212177,0.182328190743338
282,0.1395328456709531,0.11712042713853797,0.3164316174349619,0.11487481590574374
283,0.14402693261503835,0.12366726079055766,0.3075570481493509,0.21638655462184875
284,0.14062833751781467,0.12476928482005453,0.30105083088954054,0.2100877192982456
285,0.14644507120967654,0.12371142850500623,0.3154720760625767,0.24786324786324787
286,0.14436342406322444,0.12715343304406396,0.31756261569264477,0.2024849543777907
287,0.14204337065107273,0.12319685145772102,0.32252325409715044,0.1441195034714917
288,0.14178426884218304,0.12467023172905525,0.3253371614219334,0.1525141525141525
289,0.1445422642528105,0.11795234640443063,0.3128567671673654,0.19990518331226295
290,0.1444338311252647,0.11997398148866464,0.3539111505525595,0.2175824175824176
291,0.14359138352209638,0.12164500227457473,0.3077782925555776,0.2103030303030303
292,0.14143584398243006,0.1276903500853734,0.3358772164933911,0.226507713884993
293,0.14270558220826088,0.12369537156555412,0.3437600999292459,0.1378404204491161
294,0.1445943872966896,0.12438249181570306,0.3588663122053816,0.18745800671892499
295,0.14294662288193066,0.12458334398949729,0.3053071610323519,0.17872603586889302
296,0.15406929583668516,0.11254485660165434,0.33520257413795773,0.20711896798853321
297,0.14020488932769634,0.1249746234590719,0.32076588090504593,0.1442241968557758
298,0.14257563502977944,0.12514659517945428,0.3325010302780539,0.17810760667903525
299,0.1425348602367703,0.11930281764424837,0.3033206590621039,0.22588042588042587
300,0.13444779635596615,0.11944748964012002,0.31762882031596046,0.19370725034199726
301,0.13869202522140733,0.122653820941659,0.3355221101197921,0.16220981486923303
302,0.14528816003487768,0.12488869740054574,0.29043683589138136,0.17379619260918253
303,0.13950798186623123,0.12337239007701711,0.3475033935165589,0.20475863646762754
304,0.1470520609259477,0.12659939599668715,0.35590802100307806,0.2268483943241225
305,0.14502160636360775,0.1231015361450144,0.3589773829179443,0.19365265941816046
306,0.14901353965183753,0.11636662550664195,0.3251572694233211,0.21092436974789916
307,0.13597208509489211,0.11530883234815385,0.3497179753053735,0.1962518740629685
308,0.1468550070483626,0.12355870766288858,0.32032197350116426,0.18220071533768145
309,0.1368758649095324,0.12154772880939209,0.31381865490129535,0.21238244514106583
310,0.14774172342670963,0.12092888222850783,0.3067563312491566,0.16355489171023152
311,0.14230928796497255,0.11920737892710638,0.341581443604565,0.2116028919061894
312,0.15094404480439996,0.1254691164972635,0.3175053266061004,0.19807538091419408
313,0.13585391451807197,0.12322912246185873,0.34582007012809973,0.18726661687826737
314,0.1392992234506961,0.12808223329333188,0.3483830651460709,0.18432250839865622
315,0.13864071102490674,0.12233807592759449,0.3327092723140337,0.18599791013584116
316,0.14151677918494063,0.12139109596916206,0.30850161208213134,0.20727522306108442
317,0.14274633267173134,0.12165169804404179,0.3548355535485813,0.2190721649484536
318,0.14726374615038582,0.12376413631377889,0.39189866529186,0.16683316683316685
319,0.145024611194358,0.12342193748516994,0.3210967822711907,0.2190721649484536
320,0.14813646409075948,0.12369330475452117,0.3216127744510978,0.16352201257861634
321,0.13741140347997788,0.12431874375787863,0.3126744467154568,0.2064690026954178
322,0.14194906707658822,0.1301830059150844,0.3350585335797905,0.2272218073188947
323,0.14417481400038498,0.12206668878198448,0.3329663453541698,0.23569969356486212
324,0.14738754428113318,0.12198356265583156,0.349679293046949,0.20986216268685692
325,0.14784862506826987,0.12175988262944784,0.3275505403164978,0.19884169884169883
326,0.13993978677076468,0.13131192479018566,0.3265212649945474,0.21203703703703702
327,0.14394709767207559,0.12258527723836186,0.3528030390238287,0.20967741935483872
328,0.14387797098023042,0.12594053893773713,0.34452104208416834,0.2471042471042471
329,0.14297835721354502,0.11748101326226842,0.3457644710578842,0.21817799284662318
330,0.14653641965097303,0.12453121998431384,0.3111178270560236,0.2140468227424749
331,0.13867090647358357,0.11897315804295305,0.3193723188078573,0.2100990099009901
332,0.14246194840184156,0.11843295023376293,0.3052059052059052,0.18739495798319328
333,0.13472744435245293,0.12755564957807394,0.30803270803270805,0.15217391304347827
334,0.13884864836415436,0.13149307497549328,0.3438194753223655,0.2
335,0.14298636435500886,0.12422248242402684,0.31651762350103535,0.22145246058289536
336,0.1361556566876372,0.12217535748649025,0.3161955604595314,0.19473684210526315
337,0.14357842616910754,0.1223092180045786,0.34571179140121644,0.22325761987963502
338,0.14811546318198998,0.1169767133631565,0.34402926139906065,0.2001911132345915
339,0.14594599301618816,0.1218891085348273,0.34176267075650035,0.1971518987341772
340,0.1461314576764492,0.11270678389580495,0.3126813627254509,0.22521847690387017
341,0.14648861845487413,0.12414529787018196,0.3708639236349306,0.1710772520716386
342,0.14162288656378016,0.12120096286762953,0.3412363328808889,0.22933930571108624
343,0.14875814332247558,0.12273800157356413,0.3302633070152242,0.2518670649738611
344,0.14903625887566657,0.12217932217932218,0.3253212642623664,0.17441193344807804
345,0.1383502374472256,0.12520868722511955,0.32586979771087904,0.19592476489028213
346,0.14791649723487313,0.12032437543183389,0.32015830859761496,0.2095078834209269
347,0.14350355526826114,0.12620432788500016,0.3047414931121775,0.1820388349514563
348,0.13907761491341686,0.1272483555092251,0.3441665542110866,0.20156774916013437
349,0.14460123737893402,0.12502296759317638,0.3147497416211428,0.2026875699888018
350,0.14645266205178295,0.12795551572647473,0.33616614703811726,0.20871028823900695
351,0.14064327611026362,0.11800694775044165,0.35596416784535595,0.20902341519131926
352,0.13958691822440664,0.12749983461730444,0.30515196497383534,0.1278401997503121
353,0.15197338279351227,0.11189993238674781,0.3140440227162919,0.20455445544554454
354,0.14044344160993152,0.12378484266733229,0.3172269493653229,0.1713417484805984
355,0.14092100108887579,0.12583409619817573,0.3234429366736256,0.21651090342679127
356,0.14860502909887413,0.12293155401451523,0.3021947679005333,0.2308910891089109
357,0.14093713763871116,0.12525072431468687,0.3139699531314161,0.20406732117812063
358,0.14149410222804717,0.11690214547357404,0.34333177107743584,0.19877675840978593
359,0.14670743373208942,0.12326519169442963,0.3406968547282045,0.17375033413525795
360,0.14681902946452488,0.11434548204527713,0.33380333677838475,0.22008693662777395
361,0.14313423395942873,0.13125879500975582,0.30623660410894454,0.15213358070500926
362,0.14866800947268177,0.12724243900385493,0.33609580838323355,0.1756338899196042
363,0.14324261113613526,0.13018016314283193,0.31885336922069996,0.1827956989247312
364,0.13975035103430739,0.124858287724785,0.3202372407540327,0.15212121212121213
