,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,ExKMC,Shallow-Tree,DSCluster-Association-Rules,DSCluster-Pointwise-Rules
0,0.15497680494464294,0.13393207932547813,0.2813139444235815,0.10713599627193553,0.045166462321984346,0.6172166928583901
1,0.14872659579873906,0.12919391760333046,0.28501226369611316,0.10539156451051183,0.06887518374654064,0.5917206982543641
2,0.1520531001310028,0.13088195743214687,0.27997417125548274,0.1034159877945549,0.06009196131282702,0.6114341983317887
3,0.1569579588847039,0.13115338233854246,0.2841824966877486,0.10031443150115324,0.06622135206725786,0.5606576939405413
4,0.15161497819305375,0.13768493145591576,0.28506493747931777,0.11176323320356991,0.062383911466386596,0.6342767813065657
5,0.15263375112938787,0.13362285323348863,0.289532293986637,0.10756978036891478,0.05670715173954915,0.5967485637452634
6,0.15455975251997575,0.13479035214592994,0.2886517122697691,0.1041478435353156,0.05308423480750875,0.5855246197473576
7,0.1529820177901055,0.13132069906166302,0.2823928274419256,0.10794283469231694,0.05213967546929685,0.5706074579248525
8,0.154106757984416,0.13148119917754536,0.28577138586582684,0.10531534244775691,0.057698951975123806,0.5412813955013444
9,0.15313756037345091,0.12950376338688707,0.26900934866698145,0.1026525277838714,0.052475714420447045,0.6088867577719173
10,0.15734898426355234,0.13087142267550594,0.2890693843860034,0.11308627469935664,0.05364915477275028,0.5826720389160505
11,0.15025847335264292,0.13051695909911717,0.28213193729217095,0.10815848735767233,0.051262155489494636,0.583007397641544
12,0.15404169036986912,0.1350933813222483,0.291869770577788,0.10238853917628118,0.05035952681631917,0.5979753421558647
13,0.15303655064801147,0.13834180451705577,0.2899078270763076,0.10714157349603955,0.04736897184880745,0.5807375886524823
14,0.1584018402360777,0.13737322659765783,0.2717254568056387,0.10590342974494735,0.048484682813041025,0.5897586240594156
15,0.1461183139927595,0.13906250580960844,0.2732536162101399,0.10438952324648976,0.059916017502894256,0.5377626421641072
16,0.15353292359326917,0.12605827827373758,0.28252482174572074,0.10529055478507238,0.05246712189025007,0.5859747728906607
17,0.15244784365925393,0.1315016489992601,0.28434795433616783,0.10815848735767233,0.053545344518175365,0.5413435954825228
18,0.1518331096246776,0.13379202903131054,0.28555573320047145,0.10414970261001694,0.05182540596568006,0.6349927805909747
19,0.15270935350057568,0.12844161204085502,0.28556874672338084,0.10875339126210103,0.051755872651395037,0.5993793930275747
20,0.15214295540823422,0.12675481159517285,0.2832690713178237,0.10341908625239046,0.056794055201698515,0.6084266542669302
21,0.14884433719649057,0.13279122715042269,0.2861401023482592,0.09862701136390396,0.04534029389017788,0.6001037935268281
22,0.15060302186395788,0.12887415675470004,0.28146143101655446,0.10070731595470303,0.04853931318139561,0.5936455311507114
23,0.14561202598242803,0.13573290301950913,0.2869878404120701,0.10014711477803268,0.04660385789826469,0.5860191742544684
