,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,ExKMC,Shallow-Tree,DSCluster-Association-Rules,DSCluster-Pointwise-Rules
0,0.15483985310831094,0.12929740609503837,0.2810518148906926,0.10664210209294629,0.04335498302690187,0.6124958334876486
1,0.1456808117463776,0.12680252784584056,0.2862082684206417,0.10446078777670778,0.055378631769564944,0.6316244946461554
2,0.14613318659037025,0.12664636557092804,0.28636752915338975,0.10759704679786776,0.049668442331036004,0.5810116276111238
3,0.15343501232566528,0.13444890209245056,0.2832418048888707,0.10826693338191715,0.054738926008413756,0.5879776717339847
4,0.14599251660463555,0.12838150195884504,0.2748573779858289,0.10342404378492737,0.04697357203751066,0.5883451141207575
5,0.143312970268438,0.12913070906348492,0.28463549122330833,0.1070969557032074,0.05646088246199481,0.6027319853573446
6,0.15258169703775037,0.13077227202476782,0.29257869773056555,0.10322698186658537,0.07006833153513504,0.6032795556731023
7,0.1574307835504113,0.13059442054500633,0.28304660204523,0.10772656233539443,0.05820933765259247,0.5609731889182517
8,0.15416438930015752,0.12732368845378278,0.2856604610753136,0.10574416901219925,0.058847724240326645,0.5385913326137393
9,0.14509148506605293,0.13654036113145765,0.2820321669498657,0.10501727080397545,0.04593528638423955,0.5792995321160944
10,0.14736513342579133,0.1300676827129601,0.2822292288682077,0.10641653436251709,0.05235048118103492,0.5926534655694521
11,0.14945349400696287,0.1326933158828188,0.2838082029812122,0.10457976855759352,0.05277786485272144,0.6022246089651001
12,0.14956255972277477,0.13213807223868537,0.29542618048145075,0.10801285983940073,0.04670054745599749,0.5812393125235487
13,0.1504171143938239,0.12995799730558108,0.2821821323091071,0.10984342872865317,0.049426081615417096,0.5836528287367221
14,0.15143278887232248,0.13427476876209174,0.2898421397701936,0.10729649638781785,0.061784400641327925,0.6082463519759048
15,0.15239826833388487,0.12652118787437117,0.2769116555308092,0.10773275925106555,0.04437813772852136,0.6217579941512057
16,0.15322803534224946,0.12685334255434386,0.28065831074557573,0.10476753510242882,0.05898161751531874,0.594937372942488
17,0.15445192618729806,0.1303149396482383,0.279461066637913,0.1111621323834701,0.05097091976887373,0.608790523690773
18,0.1530985198047228,0.13218392941465174,0.27972195678766765,0.1118611444711738,0.055373244641537325,0.5866897250879599
19,0.14734840175347927,0.13570625628212327,0.27961475014655707,0.10222741936883174,0.051173103596475804,0.5736287169766615
20,0.1445511140195302,0.12595231101576124,0.2842320720131176,0.10292271330713278,0.059232299444251166,0.6171292391318901
21,0.14233199851769776,0.12524028540514814,0.2793600569124735,0.1044006776946978,0.05056765360452996,0.6218208356139391
22,0.14851218251651788,0.13508656471501004,0.28781203019633067,0.10521371303075033,0.04945599292348518,0.6236067555824234
23,0.154758053821452,0.12803385498969452,0.2773789029724126,0.10374504401669202,0.053290888431886264,0.6144455014557929
24,0.15653470954436557,0.13388064492540772,0.27937369012695,0.10616184112843356,0.044948910738384425,0.6114549562825425
25,0.15185913667049636,0.13114098850720018,0.28728405298115023,0.10637253626125205,0.0550160851274437,0.6053571428571428
26,0.1470887509868588,0.12562945170929524,0.2803980402873882,0.10956642659815356,0.05806947718880185,0.5886524822695035
27,0.1512462617106214,0.1314787204112769,0.28342523359273625,0.10360933156349422,0.047760067905309816,0.5816056872743515
28,0.1553486198849109,0.1265552709105624,0.2759021779679818,0.10575904160980996,0.05733702535791965,0.6064640493478122
29,0.15549796555258516,0.13550547621437858,0.28079278381563927,0.10531906059715958,0.053432318732986886,0.5821891410126704
30,0.15218261566852945,0.13549556114930478,0.28592940721544075,0.10679764467629171,0.06327555176660037,0.5868635981986108
31,0.1520252140104827,0.13203954127951437,0.28095514300622293,0.10887794926709078,0.0658009863188037,0.6007925632383986
32,0.14497498305143564,0.12731253400557474,0.28316310405984735,0.10574726747003481,0.04943061917126158,0.641235136171845
33,0.1542059086351541,0.13255636404648677,0.2787360275043905,0.10794965129955518,0.05784329874265635,0.5814393939393939
34,0.15074307215812546,0.12584944221562044,0.2812680872476151,0.1071861912888717,0.04336024498886414,0.5872038642487192
35,0.14468930523899645,0.13654098082302477,0.281563060433561,0.10651878347109077,0.047093938346961496,0.5255621332502467
36,0.15045057773844803,0.12742345879608802,0.281727278698846,0.1121932991511465,0.05576781856302083,0.6002273588480485
37,0.1445232278990101,0.12611343082321066,0.27623557203108867,0.10396379513988298,0.04732260350237878,0.5686658354114713
38,0.1545764841922878,0.12304347879973179,0.2867808634286543,0.10021032331787823,0.06165748119460788,0.6084930155268214
39,0.14941445343823473,0.1269921534653772,0.27951993733678876,0.1075747379014517,0.05602188059983024,0.5746845746845747
