,IMM,RandomIMM,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
3,,969.1695012565574,900.531534502175,919.6486125022936,907.3749905741158,954.9728036255352,946.3100564206984
4,,969.1695012565574,874.4223187315558,889.2327621210318,877.5046619874825,875.084986518465,865.6264172378494
5,,969.1695012565574,856.8788193981289,889.0431281119668,873.0963825486117,855.2722816605218,840.5994153157408
6,,969.1695012565574,848.5700716936892,886.5360432737036,864.4561433059002,850.115659504215,831.8845106555485
7,955.0034595755657,969.1695012565574,847.2302096025671,881.9743701364006,864.4561433059002,845.6198076410165,830.4281759868675
8,955.0034595755657,969.1695012565574,847.0357872156122,881.9743701364006,864.4561433059002,845.5277009606484,830.2977961305534
9,955.0034595755657,969.1695012565574,847.0357872156122,881.9743701364006,864.4561433059002,845.5277009606484,830.2977961305534
10,955.0034595755657,969.1695012565574,847.0357872156122,881.9743701364006,864.4561433059002,845.5277009606484,830.2977961305534
