,CART,Unsupervised,Unsupervised Obl.,Centroid,Centroid Obl.
0,119.07645829451727,102.94377508606682,99.62131148143114,123.49925514119292,102.00805621190234
1,96.15050249653802,102.94377508606682,97.62000161308141,112.74040162786432,93.30415855289499
2,95.43334405870195,101.04577557850554,97.0374669150601,96.05560063263681,92.37258392978798
3,92.03988595908542,99.08762056661605,95.26818358069904,92.9722578605703,92.1801927241015
4,91.89185010150574,97.21395532534059,95.16449773424736,92.32595018854015,91.98441039588285
5,91.89185010150574,97.21395532534059,95.16449773424736,92.13356550160681,91.90297175790542
