,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance,clustering-distance
,Decision-Tree,Exp-Tree,CBA,IDS,DSCluster-Assoc,DSCluster
147,0.051911824896280996,0.021157745902401815,0.05161941699756826,0.06887701511622597,0.03518224276566036,0.0492113423911831
148,0.045930540827147405,0.012584649587914644,0.049422679483291744,0.07027617259867251,0.037043801602577614,0.047046835863505373
149,0.05441294115458317,0.017314794143364776,0.049065093121888254,0.07857697401470522,0.02758800521512386,0.045509184564264525
150,0.054796654945954495,0.01569273129802236,0.05078290153345025,0.0740028463812924,0.038614276950892715,0.047350303469517165
151,0.046894476381834756,0.01850779520381016,0.039098484278598744,0.0695803776508897,0.03309707241910632,0.05064683227248651
152,0.0473200498595375,0.017460140276459972,0.03998891864438083,0.059383376764082306,0.03184070167121015,0.044086888764336786
153,0.03379006902197169,0.018706628713884392,0.03280820020315819,0.059265348373445374,0.014709754340644327,0.043432815293632236
154,0.04990837379769679,0.023115849007460325,0.04382458420053813,0.06590738423028786,0.030561571294990868,0.05008722673499427
155,0.05595477293445703,0.017483395657755203,0.04671332927571516,0.07994712110616266,0.03380328015907426,0.04468098638899489
156,0.04420382876597645,0.025339063459284477,0.04288580773817476,0.06389454436610745,0.026695025404702824,0.035635434380255356
157,0.049850235344458704,0.016800850216740153,0.05198756425647182,0.07048437831505346,0.03320876060503108,0.04501262970433771
158,0.0448317240609477,0.014974140015999702,0.04440603010164191,0.06844048747544965,0.03327723124333294,0.054582129922523266
159,0.044720098230730594,0.020415899239083924,0.046106448138058316,0.07778212926360621,0.028922663003033946,0.05396373817426449
160,0.052480418968949415,0.019798468865695522,0.042053253764430525,0.06961112597280003,0.02510292941559788,0.04385399604378686
161,0.042995711707689156,0.017402001823221894,0.04247237356481054,0.0738280147717374,0.029022536054789758,0.04930934003603443
162,0.05124090714591356,0.021520529850607432,0.03969535122043258,0.07552327679538073,0.032765245821550375,0.050920741712410476
163,0.06228023664676006,0.019457777529720378,0.05171263839689339,0.08558487920521737,0.0339049988645676,0.04485007699972823
164,0.042699205596174954,0.015105532920317761,0.03661810805827033,0.0663256762722443,0.029785651497734805,0.06009071776839518
165,0.04592937805808264,0.017446187047682835,0.04407740422204848,0.06309586459263973,0.026278687809770208,0.05169481664473743
166,0.031041282952875296,0.017471767967107588,0.04338435060544594,0.06988051091882982,0.02633714247075529,0.04310649785887172
167,0.04345035441201094,0.019888002083682164,0.03720802384675528,0.07284484707797591,0.031307019177062,0.03742992909381149
168,0.04129458056594296,0.0122893062454652,0.05077448999599328,0.07682123619265749,0.03640582869061152,0.04869944376139786
169,0.03925740916448066,0.022498418634071923,0.03465796081632053,0.07727655479369662,0.029855761153910768,0.05433876233056561
170,0.03840626220907518,0.015312505813845323,0.04301446130355482,0.07283792240300375,0.024287437682591822,0.04003825878061259
171,0.0568245241948987,0.018948484679354803,0.03141669714726178,0.05580780574967262,0.02540470619566665,0.04036866359447005
172,0.03509004483637514,0.022696089375081392,0.04054705267687012,0.06801491802979961,0.02688095101799378,0.05235875629213688
173,0.0421166582947294,0.017812459303082732,0.04162526549081171,0.07517920006786274,0.03044783173815432,0.030408676224166823
174,0.02969014529962233,0.014685773287938828,0.04235170991473512,0.07136783026489221,0.03279993968693751,0.05668337002669836
175,0.04252479023646072,0.025480921285185393,0.04229028569747905,0.06756092722306155,0.03101410760227305,0.046971989180763764
176,0.03754232479395732,0.010068417331770572,0.0427026195093422,0.06636252947613397,0.03160026065909514,0.034915202641932375
177,0.044915443433610536,0.02297980502688322,0.04742885241871043,0.06922909130569138,0.03250002414922288,0.040309662450081434
178,0.049886281185466314,0.014146248441889454,0.0446013856362217,0.0771499622355368,0.034550305808961,0.052262790760308465
179,0.04067133634723075,0.01989962977432978,0.046831935666903184,0.060391113892365456,0.02956027023823634,0.047161038708692454
180,0.050537431861732804,0.018197335863518817,0.04093452765721673,0.07375540585872689,0.030060452418096725,0.04681640260101252
181,0.054122248888392774,0.014338105337575116,0.039793148028442145,0.06078922159389388,0.02517889759354273,0.04157532385179817
182,0.0601116723409797,0.012280004092947107,0.0481701395291659,0.0794839707019029,0.042557634480454395,0.05433823079545157
183,0.04258757976595784,0.02831575226507414,0.03802569303583502,0.078241208302558,0.025529702071712755,0.05103232629788017
184,0.04318989414150434,0.01667178285055162,0.03071175898449358,0.06358540674833861,0.031801004589447096,0.036170506276727826
185,0.03975042324793957,0.019343826161373742,0.04488247654417514,0.06376413496314609,0.022755067648899802,0.03364602014070906
186,0.049487451396253095,0.018598491190861564,0.05444021039530106,0.07003991800625742,0.032085769412084894,0.05030983663159425
187,0.04100505106881733,0.020293808487283956,0.038539950219952594,0.07241055211534916,0.024910118130457112,0.05365760849389316
188,0.04581891499693029,0.01151839035552827,0.043915421968160305,0.07699514341580763,0.026443399051418525,0.04825880472937184
189,0.042964316942940596,0.02563440680173392,0.034677654428947616,0.06746610085799021,0.019592738477638406,0.030436884079374883
190,0.052080426410671427,0.01691596435415155,0.04630652260904362,0.07183344577340908,0.029182916847224228,0.04364369871177738
191,0.043345705196182395,0.01917406187791855,0.03524617370459156,0.06407563676015936,0.02682540518037525,0.05170270589625428
192,0.052599021413555096,0.016564808096593553,0.04516733233013308,0.07925040821620961,0.025515670708309037,0.05240166878611427
193,0.04035041208535655,0.019998465144834516,0.03746799950490378,0.06137740542355293,0.022272261223208283,0.040398293029871975
194,0.03749930233856114,0.010311436066305742,0.034715842455043,0.06673991667811198,0.022687808880493064,0.05541823682753218
195,0.045366597830738035,0.020035673754906884,0.040230822056549424,0.06813046192259675,0.031023531518287108,0.042931908629995096
196,0.03680629197596324,0.019857770087998362,0.041393084231276585,0.06461759849456215,0.026769579029466035,0.052971547744498484
197,0.04202828784580752,0.02012055589663448,0.03706849116976286,0.06373378973585091,0.024863067292644758,0.03812139266430832
198,0.057497767483395655,0.01904150620453573,0.03611288147149061,0.08386480279888414,0.025743348982785602,0.050510964445390674
199,0.044254990604825954,0.01905545943331287,0.04314389779291773,0.071152199133831,0.03304606638881047,0.047804294845266014
200,0.046047980502688324,0.014750888355565478,0.034513443783554226,0.07669493762480474,0.0307265615740192,0.049131176670296865
201,0.051847872597719113,0.015760171903778535,0.04660698095269558,0.06734340718766417,0.03613891088871289,0.03911803926978434
202,0.04050157206377556,0.023546073561422114,0.04395727521777942,0.07326777336701552,0.03239810612978912,0.04126914899416671
203,0.045947982363118825,0.016281092444791725,0.04432581742959278,0.06909242606841569,0.034953304496150334,0.055892698907118496
204,0.03837603021339138,0.024429778050640918,0.04869526974198592,0.06152153268717686,0.03383185849047713,0.03812314034855181
205,0.059854700377667394,0.015211344905211066,0.047192553079194725,0.07185647338689391,0.031620514820592825,0.055709630909916624
206,0.042259678889695076,0.014174154899443731,0.04677361853832442,0.06948744936298328,0.031201248049921998,0.03441827226491443
207,0.04670494502427862,0.019705447340514597,0.03472739566045854,0.06395761746315252,0.0294344121811272,0.04839659389437449
208,0.047203772953061336,0.025205345016836897,0.05045201329163409,0.06948511745559716,0.03124685976237074,0.048361069087241554
209,0.043155011069561496,0.015103207382188238,0.040810039203364075,0.057179149504515865,0.03182456437948225,0.039461011466681205
210,0.05555710591430857,0.015746218675001394,0.05040790291212165,0.07424154433343788,0.034966323998582065,0.04783188485768152
211,0.04128295287529534,0.020920541013190453,0.02978019585430182,0.060136085688642656,0.01886377153668554,0.047894045844865514
212,0.0483944484753772,0.013939275548361892,0.04799107142857143,0.07028055593612519,0.035696936891923776,0.047698533131006575
213,0.05069556845454038,0.021950754404569218,0.044822980857096,0.06891388725225198,0.033414720872347994,0.034529643241637896
214,0.05146880988260683,0.020183345426131608,0.04782519808942057,0.07342084305749014,0.03158235367985858,0.05855105931634489
215,0.043213149522799574,0.014272990269948466,0.04203048273106839,0.07883036935704514,0.038878925828849956,0.05449769000815291
216,0.035094695912634186,0.013427657159866793,0.042914503465384515,0.049921201446185226,0.031343749250006,0.0544574318455386
217,0.04507823110267716,0.0207647299585124,0.04844099837868243,0.07347756857059658,0.026905001433702207,0.05373508579570952
218,0.04401778571561459,0.016464809957024054,0.044875146598905395,0.0715552038475223,0.03291547027102738,0.04645783310895523
219,0.0405004092947108,0.02539255083626351,0.03599251473340172,0.0639808329136718,0.027772905061040656,0.03281094302020111
220,0.05073975367900132,0.010825379992930364,0.04498390324545375,0.06629663596876711,0.029646749985733037,0.04184157444256665
221,0.04420731707317073,0.017512464884374246,0.046425097728244234,0.06412236842934875,0.029491030978623108,0.05144178691079615
222,0.05135369574519544,0.02252399955349668,0.036691285372690376,0.06685030884805421,0.019447391753026847,0.03612867463993461
223,0.03705279901769269,0.01761827686926755,0.04484971418034298,0.06143950826309397,0.04262721313143931,0.048408228318273294
224,0.04608402634369593,0.014863676954847352,0.049790258124051016,0.07425008077139031,0.03179755540732251,0.049024623529150074
225,0.039715540175996725,0.009347500511618388,0.042266887946401134,0.06219770556021905,0.030078482353507633,0.04981466330881983
226,0.044724749306989636,0.01707758925415341,0.034064212999216914,0.07619330664382325,0.02874524073787881,0.050245147696422056
227,0.03335286785362133,0.021069375453479935,0.04541389757623143,0.05767304224527226,0.02822769953051643,0.042244811708966344
228,0.04753399936745363,0.018370588454168293,0.04168945564622205,0.06976587646403701,0.03995184746161403,0.05159815755202643
229,0.043595700545106135,0.02253097616788525,0.03173499804534793,0.06984236742586496,0.03408233982410607,0.05695131333113529
230,0.041680619895443805,0.02241586203047385,0.041567342992547794,0.07145705276847387,0.025910476107420918,0.04801481233990422
231,0.04405150601849268,0.009664936466298301,0.03897967298271042,0.07314634722701907,0.03453260060678917,0.04594345825115056
232,0.04301547878179011,0.018357797994455916,0.05029470324642923,0.07164981310956359,0.04065388329424748,0.043347304048155545
233,0.05084091458763558,0.019514753213893694,0.044548527875099886,0.07603507569545583,0.03358521840873635,0.043861907019801756
234,0.04068296403787836,0.03284938884857956,0.041279559906568244,0.07367941056471548,0.037563632446811004,0.04740227196792516
235,0.04225153950624175,0.014174154899443731,0.0443095191555903,0.07376489112028757,0.028665915365422755,0.04401398021444227
236,0.047261911406299414,0.01458461237930457,0.03934776261943995,0.06553697331968107,0.028360847347932344,0.04906021309251062
237,0.04706656620341947,0.022005404550613013,0.047694743758862096,0.08018450015983924,0.03760300674650419,0.05103232629788017
238,0.04386197466093654,0.02156471507506837,0.045655388265645254,0.07642667540967069,0.029774161806705546,0.05705254126306758
239,0.05129206898476307,0.01886476530669197,0.04763916267718014,0.08103905186057639,0.025221642471631257,0.0441608658491437
240,0.04362476977172518,0.019697307957061264,0.03698340874811463,0.06463370624323349,0.024164075198000734,0.04028601646204074
241,0.04101435322133542,0.015825286971405183,0.035699795659396155,0.06141874634086713,0.025093087259187307,0.04886968689236584
242,0.049501404625030235,0.018764767167122474,0.04595912173723483,0.05904947313123822,0.03236991392801252,0.03350807007863153
243,0.05243623374448848,0.020936819780097114,0.04506664204143196,0.08267449118212192,0.027916501646977,0.04867338023635444
244,0.050616500158136596,0.013043943368495469,0.04228829871987095,0.07170337059635952,0.03310655446248666,0.0588735368456655
245,0.05358039850421387,0.01758455656638946,0.04537607016436208,0.07833173098933296,0.029136620075509257,0.03325980770941924
246,0.04723865602500418,0.01950196275418132,0.04447916512031828,0.07313670411985018,0.031811553126650294,0.040221034513995835
