,standard,standard,standard,standard,standard,standard,normalized,normalized,normalized,normalized,normalized,normalized,normalized_v2,normalized_v2,normalized_v2,normalized_v2,normalized_v2,normalized_v2
,KMeans,Centroid,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned,KMeans,Centroid,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned,KMeans,Centroid,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned
0,114.50303787053244,126.09228010008268,124.2722645774251,110.65984732993013,116.64520369059954,110.7061083484096,0.013869069509512166,0.015272805244680556,0.01505235762807959,0.01449379677922714,0.01412853726872572,0.013982940053085946,0.0009676095006636395,0.0010655445519544575,0.0010501644856799714,0.0011149074445559338,0.0009857119024692363,0.001045453461912968
1,114.50303787053244,126.09228010008268,124.2722645774251,111.037401566509,116.64520369059954,113.63276588566175,0.013869069509512166,0.015272805244680556,0.01505235762807959,0.014597051739015784,0.01412853726872572,0.014142539328505404,0.0009676095006636395,0.0010655445519544575,0.0010501644856799714,0.001122850133770445,0.0009857119024692363,0.0010411685395218702
2,114.50303787053244,123.28918030491623,124.2722645774251,113.52085579067958,116.64520369059954,115.86855634445286,0.013869069509512166,0.014933282498172993,0.01505235762807959,0.014465085099109825,0.01412853726872572,0.01425341138447189,0.0009676095006636395,0.0010418569184771854,0.0010501644856799714,0.0010781429887535274,0.0009857119024692363,0.0010366117370525013
3,114.50303787053244,122.07605424043442,124.2722645774251,122.82800662539736,116.64520369059954,119.05192455197624,0.013869069509512166,0.014786343779122385,0.01505235762807959,0.01482904839468196,0.01412853726872572,0.014101485567536537,0.0009676095006636395,0.001031605379938771,0.0010501644856799714,0.0010917090842710645,0.0009857119024692363,0.0010255625867299299
4,114.50303787053244,121.85731200173933,124.2722645774251,124.97197794463523,116.64520369059954,121.11478856070929,0.013869069509512166,0.014759848837419978,0.01505235762807959,0.0149626972406693,0.01412853726872572,0.014334204945300796,0.0009676095006636395,0.001029756895633952,0.0010501644856799714,0.0010948315054148268,0.0009857119024692363,0.0010362075864072866
5,114.50303787053244,121.85731200173933,124.2722645774251,126.37247532330628,116.64520369059954,121.767715460009,0.013869069509512166,0.014759848837419978,0.01505235762807959,0.01500337991656845,0.01412853726872572,0.014326623638182812,0.0009676095006636395,0.001029756895633952,0.0010501644856799714,0.001087858362530643,0.0009857119024692363,0.001032549451400563
6,114.50303787053244,121.85731200173933,124.2722645774251,127.49090618623265,116.64520369059954,122.36712600242957,0.013869069509512166,0.014759848837419978,0.01505235762807959,0.015008143827363549,0.01412853726872572,0.01432135474942454,0.0009676095006636395,0.001029756895633952,0.0010501644856799714,0.0010784294965770214,0.0009857119024692363,0.001032169711670237
7,114.50303787053244,120.30906886509314,124.2722645774251,128.27957945312886,116.64520369059954,123.13062877610247,0.013869069509512166,0.014572319387729304,0.01505235762807959,0.015016611382321724,0.01412853726872572,0.01432564775979593,0.0009676095006636395,0.001016673445655533,0.0010501644856799714,0.001072615098737266,0.0009857119024692363,0.0010293878629793482
