,KMeans,Centroid,Forest-Vote,Forest-Min
0,0.3156041362588359,0.3859241030992429,0.5173412991510004,0.43156525761724646
1,0.3156041362588359,0.32825823250765856,0.45709057474419135,0.3843067522982302
2,0.3156041362588359,0.3235263297859974,0.41782406305089076,0.37336411692299926
