,KMeans,Centroid,Forest-Vote,Forest-Min
0,0.013150172344118163,0.016080170962468457,0.013284644032917172,0.013706128461799565
1,0.013150172344118163,0.015243658641647442,0.013982497257137327,0.013628203032450829
2,0.013150172344118163,0.014525114331932433,0.014291447391229018,0.014291447391229018
3,0.013150172344118163,0.013975785988570254,0.014457033298141964,0.014235782800521743
4,0.013150172344118163,0.013832295633889038,0.014670109444987905,0.014402197049558313
5,0.013150172344118163,0.013683159811471437,0.014779805715689985,0.014615918328740528
6,0.013150172344118163,0.013575033918510563,0.014771878642888548,0.014639618570712732
7,0.013150172344118163,0.013480263741083225,0.01481829958733996,0.014614638501172459
