,standard,standard,standard,standard,standard,standard,normalized,normalized,normalized,normalized,normalized,normalized,normalized_v2,normalized_v2,normalized_v2,normalized_v2,normalized_v2,normalized_v2
,KMeans,ExKMC,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned,KMeans,ExKMC,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned,KMeans,ExKMC,Forest-Vote,Forest-Vote-Pruned,Forest-Min,Forest-Min-Pruned
0,115.21141950411472,128.22096894330068,116.70277336245276,123.37814783485568,115.33138207143669,124.48522390856924,0.013954871548463508,0.01553064061813235,0.014135510339444376,0.014546931449575345,0.013969401898187584,0.014461528208143079,0.0009735956894276865,0.0010835330663813267,0.0009861983957751889,0.0010978816188358751,0.0009746094347572733,0.0010983439145425124
1,115.21141950411472,123.87972976333826,116.70277336245276,119.63576568618872,115.33138207143669,122.28458446728114,0.013954871548463508,0.015004812229086515,0.014135510339444376,0.014581121511819508,0.013969401898187584,0.01446884590628735,0.0009735956894276865,0.0010468473648199894,0.0009861983957751889,0.001118041266082007,0.0009746094347572733,0.0011165668866588308
2,115.21141950411472,121.8837346953465,116.70277336245276,120.99908221989288,115.33138207143669,121.74021014137637,0.013954871548463508,0.014763049260579761,0.014135510339444376,0.014494879059818942,0.013969401898187584,0.014408250193017185,0.0009735956894276865,0.001029980180970681,0.0009861983957751889,0.0011043717378909671,0.0009746094347572733,0.0011047859572920525
3,115.21141950411472,120.95385846448224,116.70277336245276,120.65127260025304,115.33138207143669,123.11100678022396,0.013954871548463508,0.014650418903159186,0.014135510339444376,0.014575626469949463,0.013969401898187584,0.014334737726944078,0.0009735956894276865,0.0010221222490576177,0.0009861983957751889,0.0010965988566733137,0.0009746094347572733,0.001088714257742588
4,115.21141950411472,120.09416003927392,116.70277336245276,121.7424181474759,115.33138207143669,124.65647432498795,0.013954871548463508,0.014546288764446937,0.014135510339444376,0.014491016178132197,0.013969401898187584,0.014390808916999218,0.0009735956894276865,0.0010148573556590886,0.0009861983957751889,0.0010734086057875702,0.0009746094347572733,0.0010860987861886202
5,115.21141950411472,119.35591972144246,116.70277336245276,120.39510543476992,115.33138207143669,115.81402968815557,0.013954871548463508,0.014456870121298747,0.014135510339444376,0.014363895915778864,0.013969401898187584,0.01414844149405283,0.0009735956894276865,0.0010086188456720057,0.0009861983957751889,0.0010607184676267468,0.0009746094347572733,0.0010918411442355882
6,115.21141950411472,118.24258688907005,116.70277336245276,124.98368445408899,115.33138207143669,116.51173269269604,0.013954871548463508,0.014322018760788525,0.014135510339444376,0.014528284395661579,0.013969401898187584,0.014224547446274117,0.0009735956894276865,0.000999210611217804,0.0009861983957751889,0.0010598140592579875,0.0009746094347572733,0.0010941959574057012
7,115.21141950411472,117.5335841304613,116.70277336245276,123.07783522871608,115.33138207143669,118.35346260972324,0.013954871548463508,0.014236141488670216,0.014135510339444376,0.014484989638512785,0.013969401898187584,0.014287334018292163,0.0009735956894276865,0.0009932191736281547,0.0009861983957751889,0.0010534537918918388,0.0009746094347572733,0.0010851139760728226
