,KMeans,Centroid,Forest-Vote,Forest-Min
0,0.3156041362588359,0.3859241030992429,0.42440024196590714,0.393083169884331
1,0.3156041362588359,0.3658478073995386,0.430684328338469,0.38979189560632527
2,0.3156041362588359,0.3486027439663784,0.40269641949666674,0.38249581240443203
3,0.3156041362588359,0.33541886372568613,0.4080817025264753,0.38866414087928275
4,0.3156041362588359,0.3319750952133369,0.411279827748102,0.3711475473195102
5,0.3156041362588359,0.3283958354753145,0.41897932931160853,0.37250417296650123
6,0.3156041362588359,0.3258008140442535,0.4176338969058883,0.37221054907756823
7,0.3156041362588359,0.3235263297859974,0.41782406305089076,0.37336411692299926
