,standard,standard,standard,standard,standard,normalized,normalized,normalized,normalized,normalized,normalized_v2,normalized_v2,normalized_v2,normalized_v2,normalized_v2
,KMeans,ExKMC,Forest,Forest-Cluster-Vote,Forest-Cluster-Min,KMeans,ExKMC,Forest,Forest-Cluster-Vote,Forest-Cluster-Min,KMeans,ExKMC,Forest,Forest-Cluster-Vote,Forest-Cluster-Min
0,105.36242621806716,115.67051510490718,124.55767835225515,129.54460933526008,127.10313039958632,0.012761921780289141,0.014010479058249417,0.013811368478432657,0.014951518847696387,0.014908213186553944,0.0008903666358341262,0.0009774752831336801,0.0010522947412139167,0.0011501168344381838,0.0011541842467009506
1,105.36242621806716,113.50537948195759,118.95694728404017,122.03061535963172,125.14193613143,0.012761921780289141,0.013748229103919282,0.013686747998453036,0.014676498350897979,0.014844311113669502,0.0008903666358341262,0.0009591787746920429,0.0010494631053126929,0.0011325915126094903,0.0011492369894453808
2,105.36242621806716,111.51300772432587,118.13178177560518,118.24313585797212,129.62906874384763,0.012761921780289141,0.013506905005368929,0.013476222962700896,0.014523857653306674,0.014992867827775883,0.0008903666358341262,0.000942342209676902,0.0010333206105585353,0.0011172198194851287,0.0011386988223627253
3,105.36242621806716,110.40705235532779,110.02846155818938,119.18941082082974,128.76861033504244,0.012761921780289141,0.013372947232961216,0.013200628262133297,0.014621561167750381,0.015081958902362086,0.0008903666358341262,0.0009329963185786894,0.0010219841235199973,0.0011175715542229591,0.0011564441330884666
4,105.36242621806716,109.37382778063643,107.7188784127842,121.3945404591577,129.61911328782276,0.012761921780289141,0.013247798907538327,0.0130797303961341,0.014726574239844711,0.015029018386537977,0.0008903666358341262,0.0009242650400608136,0.0010126242887329626,0.001111439565271299,0.0011450680675457506
5,105.36242621806716,108.4979878621356,104.63224810151107,122.2085477902726,122.0086154572966,0.012761921780289141,0.013141713646092006,0.013114662719168396,0.014740523688751268,0.014964225718580618,0.0008903666358341262,0.0009168637427506051,0.0010153287266452952,0.0011055392766563452,0.0011585207007933382
6,105.36242621806716,107.83535431078465,107.10383560345846,122.91058226084589,124.13428066909816,0.012761921780289141,0.013061452799271397,0.013264894623428681,0.014722493835778058,0.015023207017649545,0.0008903666358341262,0.0009112641487863765,0.0010171165206462887,0.001100747202674995,0.0011630869949148036
7,105.36242621806716,107.17512211768837,107.39778822993686,123.17372848358663,123.51191105375344,0.012761921780289141,0.012981482814642488,0.013261656188651093,0.014710822817491578,0.015002371292916634,0.0008903666358341262,0.0009056848475331968,0.0010136297723809752,0.001096458843539745,0.0011577392637620555
